"UF","Ano","Mes","Qtde_Focos","Canada_Quebec_Dolar","Canada_Quebec_Euro","Switzerland_Dolar","Switzerland_Euro","China_Dolar","China_Euro","Europe_Dolar","Europe_Euro","United_Kingdom_Dolar","United_Kingdom_Euro","South_Korea_Dolar","South_Korea_Euro","New_Zealand_Dolar","New_Zealand_Euro","USA_California_Dolar","USA_California_Euro"
11,2008,11,420,NA,NA,NA,NA,NA,NA,19.92581475,15.65,NA,NA,NA,NA,NA,NA,NA,NA
12,2008,11,63,NA,NA,NA,NA,NA,NA,19.92581475,15.65,NA,NA,NA,NA,NA,NA,NA,NA
13,2008,11,533,NA,NA,NA,NA,NA,NA,19.92581475,15.65,NA,NA,NA,NA,NA,NA,NA,NA
14,2008,11,165,NA,NA,NA,NA,NA,NA,19.92581475,15.65,NA,NA,NA,NA,NA,NA,NA,NA
15,2008,11,9456,NA,NA,NA,NA,NA,NA,19.92581475,15.65,NA,NA,NA,NA,NA,NA,NA,NA
16,2008,11,1182,NA,NA,NA,NA,NA,NA,19.92581475,15.65,NA,NA,NA,NA,NA,NA,NA,NA
17,2008,11,371,NA,NA,NA,NA,NA,NA,19.92581475,15.65,NA,NA,NA,NA,NA,NA,NA,NA
21,2008,11,5728,NA,NA,NA,NA,NA,NA,19.92581475,15.65,NA,NA,NA,NA,NA,NA,NA,NA
22,2008,11,1092,NA,NA,NA,NA,NA,NA,19.92581475,15.65,NA,NA,NA,NA,NA,NA,NA,NA
23,2008,11,2668,NA,NA,NA,NA,NA,NA,19.92581475,15.65,NA,NA,NA,NA,NA,NA,NA,NA
24,2008,11,147,NA,NA,NA,NA,NA,NA,19.92581475,15.65,NA,NA,NA,NA,NA,NA,NA,NA
25,2008,11,299,NA,NA,NA,NA,NA,NA,19.92581475,15.65,NA,NA,NA,NA,NA,NA,NA,NA
26,2008,11,517,NA,NA,NA,NA,NA,NA,19.92581475,15.65,NA,NA,NA,NA,NA,NA,NA,NA
27,2008,11,73,NA,NA,NA,NA,NA,NA,19.92581475,15.65,NA,NA,NA,NA,NA,NA,NA,NA
28,2008,11,30,NA,NA,NA,NA,NA,NA,19.92581475,15.65,NA,NA,NA,NA,NA,NA,NA,NA
29,2008,11,4599,NA,NA,NA,NA,NA,NA,19.92581475,15.65,NA,NA,NA,NA,NA,NA,NA,NA
31,2008,11,1436,NA,NA,NA,NA,NA,NA,19.92581475,15.65,NA,NA,NA,NA,NA,NA,NA,NA
32,2008,11,9,NA,NA,NA,NA,NA,NA,19.92581475,15.65,NA,NA,NA,NA,NA,NA,NA,NA
33,2008,11,2,NA,NA,NA,NA,NA,NA,19.92581475,15.65,NA,NA,NA,NA,NA,NA,NA,NA
35,2008,11,86,NA,NA,NA,NA,NA,NA,19.92581475,15.65,NA,NA,NA,NA,NA,NA,NA,NA
41,2008,11,242,NA,NA,NA,NA,NA,NA,19.92581475,15.65,NA,NA,NA,NA,NA,NA,NA,NA
42,2008,11,132,NA,NA,NA,NA,NA,NA,19.92581475,15.65,NA,NA,NA,NA,NA,NA,NA,NA
43,2008,11,107,NA,NA,NA,NA,NA,NA,19.92581475,15.65,NA,NA,NA,NA,NA,NA,NA,NA
50,2008,11,182,NA,NA,NA,NA,NA,NA,19.92581475,15.65,NA,NA,NA,NA,NA,NA,NA,NA
51,2008,11,984,NA,NA,NA,NA,NA,NA,19.92581475,15.65,NA,NA,NA,NA,NA,NA,NA,NA
52,2008,11,195,NA,NA,NA,NA,NA,NA,19.92581475,15.65,NA,NA,NA,NA,NA,NA,NA,NA
53,2008,11,6,NA,NA,NA,NA,NA,NA,19.92581475,15.65,NA,NA,NA,NA,NA,NA,NA,NA
11,2008,12,24,NA,NA,NA,NA,NA,NA,20.71212,15.4,NA,NA,NA,NA,NA,NA,NA,NA
12,2008,12,4,NA,NA,NA,NA,NA,NA,20.71212,15.4,NA,NA,NA,NA,NA,NA,NA,NA
13,2008,12,94,NA,NA,NA,NA,NA,NA,20.71212,15.4,NA,NA,NA,NA,NA,NA,NA,NA
14,2008,12,31,NA,NA,NA,NA,NA,NA,20.71212,15.4,NA,NA,NA,NA,NA,NA,NA,NA
15,2008,12,3187,NA,NA,NA,NA,NA,NA,20.71212,15.4,NA,NA,NA,NA,NA,NA,NA,NA
16,2008,12,158,NA,NA,NA,NA,NA,NA,20.71212,15.4,NA,NA,NA,NA,NA,NA,NA,NA
17,2008,12,66,NA,NA,NA,NA,NA,NA,20.71212,15.4,NA,NA,NA,NA,NA,NA,NA,NA
21,2008,12,3386,NA,NA,NA,NA,NA,NA,20.71212,15.4,NA,NA,NA,NA,NA,NA,NA,NA
22,2008,12,843,NA,NA,NA,NA,NA,NA,20.71212,15.4,NA,NA,NA,NA,NA,NA,NA,NA
23,2008,12,3414,NA,NA,NA,NA,NA,NA,20.71212,15.4,NA,NA,NA,NA,NA,NA,NA,NA
24,2008,12,203,NA,NA,NA,NA,NA,NA,20.71212,15.4,NA,NA,NA,NA,NA,NA,NA,NA
25,2008,12,317,NA,NA,NA,NA,NA,NA,20.71212,15.4,NA,NA,NA,NA,NA,NA,NA,NA
26,2008,12,403,NA,NA,NA,NA,NA,NA,20.71212,15.4,NA,NA,NA,NA,NA,NA,NA,NA
27,2008,12,70,NA,NA,NA,NA,NA,NA,20.71212,15.4,NA,NA,NA,NA,NA,NA,NA,NA
28,2008,12,31,NA,NA,NA,NA,NA,NA,20.71212,15.4,NA,NA,NA,NA,NA,NA,NA,NA
29,2008,12,175,NA,NA,NA,NA,NA,NA,20.71212,15.4,NA,NA,NA,NA,NA,NA,NA,NA
31,2008,12,137,NA,NA,NA,NA,NA,NA,20.71212,15.4,NA,NA,NA,NA,NA,NA,NA,NA
32,2008,12,9,NA,NA,NA,NA,NA,NA,20.71212,15.4,NA,NA,NA,NA,NA,NA,NA,NA
33,2008,12,9,NA,NA,NA,NA,NA,NA,20.71212,15.4,NA,NA,NA,NA,NA,NA,NA,NA
35,2008,12,150,NA,NA,NA,NA,NA,NA,20.71212,15.4,NA,NA,NA,NA,NA,NA,NA,NA
41,2008,12,300,NA,NA,NA,NA,NA,NA,20.71212,15.4,NA,NA,NA,NA,NA,NA,NA,NA
42,2008,12,133,NA,NA,NA,NA,NA,NA,20.71212,15.4,NA,NA,NA,NA,NA,NA,NA,NA
43,2008,12,152,NA,NA,NA,NA,NA,NA,20.71212,15.4,NA,NA,NA,NA,NA,NA,NA,NA
50,2008,12,472,NA,NA,NA,NA,NA,NA,20.71212,15.4,NA,NA,NA,NA,NA,NA,NA,NA
51,2008,12,597,NA,NA,NA,NA,NA,NA,20.71212,15.4,NA,NA,NA,NA,NA,NA,NA,NA
52,2008,12,63,NA,NA,NA,NA,NA,NA,20.71212,15.4,NA,NA,NA,NA,NA,NA,NA,NA
53,2008,12,0,NA,NA,NA,NA,NA,NA,20.71212,15.4,NA,NA,NA,NA,NA,NA,NA,NA
11,2009,1,25,NA,NA,NA,NA,NA,NA,15.211228,11.49,NA,NA,NA,NA,NA,NA,NA,NA
12,2009,1,0,NA,NA,NA,NA,NA,NA,15.211228,11.49,NA,NA,NA,NA,NA,NA,NA,NA
13,2009,1,34,NA,NA,NA,NA,NA,NA,15.211228,11.49,NA,NA,NA,NA,NA,NA,NA,NA
14,2009,1,65,NA,NA,NA,NA,NA,NA,15.211228,11.49,NA,NA,NA,NA,NA,NA,NA,NA
15,2009,1,466,NA,NA,NA,NA,NA,NA,15.211228,11.49,NA,NA,NA,NA,NA,NA,NA,NA
16,2009,1,8,NA,NA,NA,NA,NA,NA,15.211228,11.49,NA,NA,NA,NA,NA,NA,NA,NA
17,2009,1,67,NA,NA,NA,NA,NA,NA,15.211228,11.49,NA,NA,NA,NA,NA,NA,NA,NA
21,2009,1,400,NA,NA,NA,NA,NA,NA,15.211228,11.49,NA,NA,NA,NA,NA,NA,NA,NA
22,2009,1,114,NA,NA,NA,NA,NA,NA,15.211228,11.49,NA,NA,NA,NA,NA,NA,NA,NA
23,2009,1,464,NA,NA,NA,NA,NA,NA,15.211228,11.49,NA,NA,NA,NA,NA,NA,NA,NA
24,2009,1,116,NA,NA,NA,NA,NA,NA,15.211228,11.49,NA,NA,NA,NA,NA,NA,NA,NA
25,2009,1,126,NA,NA,NA,NA,NA,NA,15.211228,11.49,NA,NA,NA,NA,NA,NA,NA,NA
26,2009,1,286,NA,NA,NA,NA,NA,NA,15.211228,11.49,NA,NA,NA,NA,NA,NA,NA,NA
27,2009,1,112,NA,NA,NA,NA,NA,NA,15.211228,11.49,NA,NA,NA,NA,NA,NA,NA,NA
28,2009,1,78,NA,NA,NA,NA,NA,NA,15.211228,11.49,NA,NA,NA,NA,NA,NA,NA,NA
29,2009,1,227,NA,NA,NA,NA,NA,NA,15.211228,11.49,NA,NA,NA,NA,NA,NA,NA,NA
31,2009,1,82,NA,NA,NA,NA,NA,NA,15.211228,11.49,NA,NA,NA,NA,NA,NA,NA,NA
32,2009,1,3,NA,NA,NA,NA,NA,NA,15.211228,11.49,NA,NA,NA,NA,NA,NA,NA,NA
33,2009,1,4,NA,NA,NA,NA,NA,NA,15.211228,11.49,NA,NA,NA,NA,NA,NA,NA,NA
35,2009,1,33,NA,NA,NA,NA,NA,NA,15.211228,11.49,NA,NA,NA,NA,NA,NA,NA,NA
41,2009,1,63,NA,NA,NA,NA,NA,NA,15.211228,11.49,NA,NA,NA,NA,NA,NA,NA,NA
42,2009,1,40,NA,NA,NA,NA,NA,NA,15.211228,11.49,NA,NA,NA,NA,NA,NA,NA,NA
43,2009,1,88,NA,NA,NA,NA,NA,NA,15.211228,11.49,NA,NA,NA,NA,NA,NA,NA,NA
50,2009,1,310,NA,NA,NA,NA,NA,NA,15.211228,11.49,NA,NA,NA,NA,NA,NA,NA,NA
51,2009,1,615,NA,NA,NA,NA,NA,NA,15.211228,11.49,NA,NA,NA,NA,NA,NA,NA,NA
52,2009,1,47,NA,NA,NA,NA,NA,NA,15.211228,11.49,NA,NA,NA,NA,NA,NA,NA,NA
53,2009,1,1,NA,NA,NA,NA,NA,NA,15.211228,11.49,NA,NA,NA,NA,NA,NA,NA,NA
11,2009,2,2,NA,NA,NA,NA,NA,NA,12.7207765,9.95,NA,NA,NA,NA,NA,NA,NA,NA
12,2009,2,2,NA,NA,NA,NA,NA,NA,12.7207765,9.95,NA,NA,NA,NA,NA,NA,NA,NA
13,2009,2,9,NA,NA,NA,NA,NA,NA,12.7207765,9.95,NA,NA,NA,NA,NA,NA,NA,NA
14,2009,2,212,NA,NA,NA,NA,NA,NA,12.7207765,9.95,NA,NA,NA,NA,NA,NA,NA,NA
15,2009,2,26,NA,NA,NA,NA,NA,NA,12.7207765,9.95,NA,NA,NA,NA,NA,NA,NA,NA
16,2009,2,0,NA,NA,NA,NA,NA,NA,12.7207765,9.95,NA,NA,NA,NA,NA,NA,NA,NA
17,2009,2,32,NA,NA,NA,NA,NA,NA,12.7207765,9.95,NA,NA,NA,NA,NA,NA,NA,NA
21,2009,2,30,NA,NA,NA,NA,NA,NA,12.7207765,9.95,NA,NA,NA,NA,NA,NA,NA,NA
22,2009,2,19,NA,NA,NA,NA,NA,NA,12.7207765,9.95,NA,NA,NA,NA,NA,NA,NA,NA
23,2009,2,16,NA,NA,NA,NA,NA,NA,12.7207765,9.95,NA,NA,NA,NA,NA,NA,NA,NA
24,2009,2,13,NA,NA,NA,NA,NA,NA,12.7207765,9.95,NA,NA,NA,NA,NA,NA,NA,NA
25,2009,2,13,NA,NA,NA,NA,NA,NA,12.7207765,9.95,NA,NA,NA,NA,NA,NA,NA,NA
26,2009,2,31,NA,NA,NA,NA,NA,NA,12.7207765,9.95,NA,NA,NA,NA,NA,NA,NA,NA
27,2009,2,33,NA,NA,NA,NA,NA,NA,12.7207765,9.95,NA,NA,NA,NA,NA,NA,NA,NA
28,2009,2,72,NA,NA,NA,NA,NA,NA,12.7207765,9.95,NA,NA,NA,NA,NA,NA,NA,NA
29,2009,2,175,NA,NA,NA,NA,NA,NA,12.7207765,9.95,NA,NA,NA,NA,NA,NA,NA,NA
31,2009,2,104,NA,NA,NA,NA,NA,NA,12.7207765,9.95,NA,NA,NA,NA,NA,NA,NA,NA
32,2009,2,13,NA,NA,NA,NA,NA,NA,12.7207765,9.95,NA,NA,NA,NA,NA,NA,NA,NA
33,2009,2,3,NA,NA,NA,NA,NA,NA,12.7207765,9.95,NA,NA,NA,NA,NA,NA,NA,NA
35,2009,2,87,NA,NA,NA,NA,NA,NA,12.7207765,9.95,NA,NA,NA,NA,NA,NA,NA,NA
41,2009,2,39,NA,NA,NA,NA,NA,NA,12.7207765,9.95,NA,NA,NA,NA,NA,NA,NA,NA
42,2009,2,18,NA,NA,NA,NA,NA,NA,12.7207765,9.95,NA,NA,NA,NA,NA,NA,NA,NA
43,2009,2,26,NA,NA,NA,NA,NA,NA,12.7207765,9.95,NA,NA,NA,NA,NA,NA,NA,NA
50,2009,2,173,NA,NA,NA,NA,NA,NA,12.7207765,9.95,NA,NA,NA,NA,NA,NA,NA,NA
51,2009,2,203,NA,NA,NA,NA,NA,NA,12.7207765,9.95,NA,NA,NA,NA,NA,NA,NA,NA
52,2009,2,45,NA,NA,NA,NA,NA,NA,12.7207765,9.95,NA,NA,NA,NA,NA,NA,NA,NA
53,2009,2,0,NA,NA,NA,NA,NA,NA,12.7207765,9.95,NA,NA,NA,NA,NA,NA,NA,NA
11,2009,3,15,NA,NA,NA,NA,NA,NA,14.69409527,11.26,NA,NA,NA,NA,10.58478492,8.111059307,NA,NA
12,2009,3,0,NA,NA,NA,NA,NA,NA,14.69409527,11.26,NA,NA,NA,NA,10.58478492,8.111059307,NA,NA
13,2009,3,19,NA,NA,NA,NA,NA,NA,14.69409527,11.26,NA,NA,NA,NA,10.58478492,8.111059307,NA,NA
14,2009,3,293,NA,NA,NA,NA,NA,NA,14.69409527,11.26,NA,NA,NA,NA,10.58478492,8.111059307,NA,NA
15,2009,3,11,NA,NA,NA,NA,NA,NA,14.69409527,11.26,NA,NA,NA,NA,10.58478492,8.111059307,NA,NA
16,2009,3,0,NA,NA,NA,NA,NA,NA,14.69409527,11.26,NA,NA,NA,NA,10.58478492,8.111059307,NA,NA
17,2009,3,36,NA,NA,NA,NA,NA,NA,14.69409527,11.26,NA,NA,NA,NA,10.58478492,8.111059307,NA,NA
21,2009,3,39,NA,NA,NA,NA,NA,NA,14.69409527,11.26,NA,NA,NA,NA,10.58478492,8.111059307,NA,NA
22,2009,3,24,NA,NA,NA,NA,NA,NA,14.69409527,11.26,NA,NA,NA,NA,10.58478492,8.111059307,NA,NA
23,2009,3,1,NA,NA,NA,NA,NA,NA,14.69409527,11.26,NA,NA,NA,NA,10.58478492,8.111059307,NA,NA
24,2009,3,2,NA,NA,NA,NA,NA,NA,14.69409527,11.26,NA,NA,NA,NA,10.58478492,8.111059307,NA,NA
25,2009,3,4,NA,NA,NA,NA,NA,NA,14.69409527,11.26,NA,NA,NA,NA,10.58478492,8.111059307,NA,NA
26,2009,3,24,NA,NA,NA,NA,NA,NA,14.69409527,11.26,NA,NA,NA,NA,10.58478492,8.111059307,NA,NA
27,2009,3,47,NA,NA,NA,NA,NA,NA,14.69409527,11.26,NA,NA,NA,NA,10.58478492,8.111059307,NA,NA
28,2009,3,42,NA,NA,NA,NA,NA,NA,14.69409527,11.26,NA,NA,NA,NA,10.58478492,8.111059307,NA,NA
29,2009,3,329,NA,NA,NA,NA,NA,NA,14.69409527,11.26,NA,NA,NA,NA,10.58478492,8.111059307,NA,NA
31,2009,3,132,NA,NA,NA,NA,NA,NA,14.69409527,11.26,NA,NA,NA,NA,10.58478492,8.111059307,NA,NA
32,2009,3,14,NA,NA,NA,NA,NA,NA,14.69409527,11.26,NA,NA,NA,NA,10.58478492,8.111059307,NA,NA
33,2009,3,6,NA,NA,NA,NA,NA,NA,14.69409527,11.26,NA,NA,NA,NA,10.58478492,8.111059307,NA,NA
35,2009,3,106,NA,NA,NA,NA,NA,NA,14.69409527,11.26,NA,NA,NA,NA,10.58478492,8.111059307,NA,NA
41,2009,3,122,NA,NA,NA,NA,NA,NA,14.69409527,11.26,NA,NA,NA,NA,10.58478492,8.111059307,NA,NA
42,2009,3,65,NA,NA,NA,NA,NA,NA,14.69409527,11.26,NA,NA,NA,NA,10.58478492,8.111059307,NA,NA
43,2009,3,82,NA,NA,NA,NA,NA,NA,14.69409527,11.26,NA,NA,NA,NA,10.58478492,8.111059307,NA,NA
50,2009,3,150,NA,NA,NA,NA,NA,NA,14.69409527,11.26,NA,NA,NA,NA,10.58478492,8.111059307,NA,NA
51,2009,3,379,NA,NA,NA,NA,NA,NA,14.69409527,11.26,NA,NA,NA,NA,10.58478492,8.111059307,NA,NA
52,2009,3,60,NA,NA,NA,NA,NA,NA,14.69409527,11.26,NA,NA,NA,NA,10.58478492,8.111059307,NA,NA
53,2009,3,0,NA,NA,NA,NA,NA,NA,14.69409527,11.26,NA,NA,NA,NA,10.58478492,8.111059307,NA,NA
11,2009,4,6,NA,NA,NA,NA,NA,NA,18.2685655,13.85,NA,NA,NA,NA,11.418,8.656361114,NA,NA
12,2009,4,2,NA,NA,NA,NA,NA,NA,18.2685655,13.85,NA,NA,NA,NA,11.418,8.656361114,NA,NA
13,2009,4,11,NA,NA,NA,NA,NA,NA,18.2685655,13.85,NA,NA,NA,NA,11.418,8.656361114,NA,NA
14,2009,4,279,NA,NA,NA,NA,NA,NA,18.2685655,13.85,NA,NA,NA,NA,11.418,8.656361114,NA,NA
15,2009,4,15,NA,NA,NA,NA,NA,NA,18.2685655,13.85,NA,NA,NA,NA,11.418,8.656361114,NA,NA
16,2009,4,2,NA,NA,NA,NA,NA,NA,18.2685655,13.85,NA,NA,NA,NA,11.418,8.656361114,NA,NA
17,2009,4,16,NA,NA,NA,NA,NA,NA,18.2685655,13.85,NA,NA,NA,NA,11.418,8.656361114,NA,NA
21,2009,4,27,NA,NA,NA,NA,NA,NA,18.2685655,13.85,NA,NA,NA,NA,11.418,8.656361114,NA,NA
22,2009,4,10,NA,NA,NA,NA,NA,NA,18.2685655,13.85,NA,NA,NA,NA,11.418,8.656361114,NA,NA
23,2009,4,0,NA,NA,NA,NA,NA,NA,18.2685655,13.85,NA,NA,NA,NA,11.418,8.656361114,NA,NA
24,2009,4,5,NA,NA,NA,NA,NA,NA,18.2685655,13.85,NA,NA,NA,NA,11.418,8.656361114,NA,NA
25,2009,4,5,NA,NA,NA,NA,NA,NA,18.2685655,13.85,NA,NA,NA,NA,11.418,8.656361114,NA,NA
26,2009,4,7,NA,NA,NA,NA,NA,NA,18.2685655,13.85,NA,NA,NA,NA,11.418,8.656361114,NA,NA
27,2009,4,5,NA,NA,NA,NA,NA,NA,18.2685655,13.85,NA,NA,NA,NA,11.418,8.656361114,NA,NA
28,2009,4,20,NA,NA,NA,NA,NA,NA,18.2685655,13.85,NA,NA,NA,NA,11.418,8.656361114,NA,NA
29,2009,4,56,NA,NA,NA,NA,NA,NA,18.2685655,13.85,NA,NA,NA,NA,11.418,8.656361114,NA,NA
31,2009,4,61,NA,NA,NA,NA,NA,NA,18.2685655,13.85,NA,NA,NA,NA,11.418,8.656361114,NA,NA
32,2009,4,6,NA,NA,NA,NA,NA,NA,18.2685655,13.85,NA,NA,NA,NA,11.418,8.656361114,NA,NA
33,2009,4,8,NA,NA,NA,NA,NA,NA,18.2685655,13.85,NA,NA,NA,NA,11.418,8.656361114,NA,NA
35,2009,4,199,NA,NA,NA,NA,NA,NA,18.2685655,13.85,NA,NA,NA,NA,11.418,8.656361114,NA,NA
41,2009,4,178,NA,NA,NA,NA,NA,NA,18.2685655,13.85,NA,NA,NA,NA,11.418,8.656361114,NA,NA
42,2009,4,139,NA,NA,NA,NA,NA,NA,18.2685655,13.85,NA,NA,NA,NA,11.418,8.656361114,NA,NA
43,2009,4,302,NA,NA,NA,NA,NA,NA,18.2685655,13.85,NA,NA,NA,NA,11.418,8.656361114,NA,NA
50,2009,4,639,NA,NA,NA,NA,NA,NA,18.2685655,13.85,NA,NA,NA,NA,11.418,8.656361114,NA,NA
51,2009,4,255,NA,NA,NA,NA,NA,NA,18.2685655,13.85,NA,NA,NA,NA,11.418,8.656361114,NA,NA
52,2009,4,37,NA,NA,NA,NA,NA,NA,18.2685655,13.85,NA,NA,NA,NA,11.418,8.656361114,NA,NA
53,2009,4,0,NA,NA,NA,NA,NA,NA,18.2685655,13.85,NA,NA,NA,NA,11.418,8.656361114,NA,NA
11,2009,5,10,NA,NA,NA,NA,NA,NA,19.86140475,14.55,NA,NA,NA,NA,11.97061493,8.769392164,NA,NA
12,2009,5,10,NA,NA,NA,NA,NA,NA,19.86140475,14.55,NA,NA,NA,NA,11.97061493,8.769392164,NA,NA
13,2009,5,4,NA,NA,NA,NA,NA,NA,19.86140475,14.55,NA,NA,NA,NA,11.97061493,8.769392164,NA,NA
14,2009,5,277,NA,NA,NA,NA,NA,NA,19.86140475,14.55,NA,NA,NA,NA,11.97061493,8.769392164,NA,NA
15,2009,5,8,NA,NA,NA,NA,NA,NA,19.86140475,14.55,NA,NA,NA,NA,11.97061493,8.769392164,NA,NA
16,2009,5,2,NA,NA,NA,NA,NA,NA,19.86140475,14.55,NA,NA,NA,NA,11.97061493,8.769392164,NA,NA
17,2009,5,103,NA,NA,NA,NA,NA,NA,19.86140475,14.55,NA,NA,NA,NA,11.97061493,8.769392164,NA,NA
21,2009,5,25,NA,NA,NA,NA,NA,NA,19.86140475,14.55,NA,NA,NA,NA,11.97061493,8.769392164,NA,NA
22,2009,5,12,NA,NA,NA,NA,NA,NA,19.86140475,14.55,NA,NA,NA,NA,11.97061493,8.769392164,NA,NA
23,2009,5,1,NA,NA,NA,NA,NA,NA,19.86140475,14.55,NA,NA,NA,NA,11.97061493,8.769392164,NA,NA
24,2009,5,0,NA,NA,NA,NA,NA,NA,19.86140475,14.55,NA,NA,NA,NA,11.97061493,8.769392164,NA,NA
25,2009,5,0,NA,NA,NA,NA,NA,NA,19.86140475,14.55,NA,NA,NA,NA,11.97061493,8.769392164,NA,NA
26,2009,5,1,NA,NA,NA,NA,NA,NA,19.86140475,14.55,NA,NA,NA,NA,11.97061493,8.769392164,NA,NA
27,2009,5,0,NA,NA,NA,NA,NA,NA,19.86140475,14.55,NA,NA,NA,NA,11.97061493,8.769392164,NA,NA
28,2009,5,0,NA,NA,NA,NA,NA,NA,19.86140475,14.55,NA,NA,NA,NA,11.97061493,8.769392164,NA,NA
29,2009,5,48,NA,NA,NA,NA,NA,NA,19.86140475,14.55,NA,NA,NA,NA,11.97061493,8.769392164,NA,NA
31,2009,5,200,NA,NA,NA,NA,NA,NA,19.86140475,14.55,NA,NA,NA,NA,11.97061493,8.769392164,NA,NA
32,2009,5,8,NA,NA,NA,NA,NA,NA,19.86140475,14.55,NA,NA,NA,NA,11.97061493,8.769392164,NA,NA
33,2009,5,40,NA,NA,NA,NA,NA,NA,19.86140475,14.55,NA,NA,NA,NA,11.97061493,8.769392164,NA,NA
35,2009,5,219,NA,NA,NA,NA,NA,NA,19.86140475,14.55,NA,NA,NA,NA,11.97061493,8.769392164,NA,NA
41,2009,5,179,NA,NA,NA,NA,NA,NA,19.86140475,14.55,NA,NA,NA,NA,11.97061493,8.769392164,NA,NA
42,2009,5,102,NA,NA,NA,NA,NA,NA,19.86140475,14.55,NA,NA,NA,NA,11.97061493,8.769392164,NA,NA
43,2009,5,271,NA,NA,NA,NA,NA,NA,19.86140475,14.55,NA,NA,NA,NA,11.97061493,8.769392164,NA,NA
50,2009,5,866,NA,NA,NA,NA,NA,NA,19.86140475,14.55,NA,NA,NA,NA,11.97061493,8.769392164,NA,NA
51,2009,5,601,NA,NA,NA,NA,NA,NA,19.86140475,14.55,NA,NA,NA,NA,11.97061493,8.769392164,NA,NA
52,2009,5,136,NA,NA,NA,NA,NA,NA,19.86140475,14.55,NA,NA,NA,NA,11.97061493,8.769392164,NA,NA
53,2009,5,15,NA,NA,NA,NA,NA,NA,19.86140475,14.55,NA,NA,NA,NA,11.97061493,8.769392164,NA,NA
11,2009,6,26,NA,NA,NA,NA,NA,NA,18.40360482,13.13,NA,NA,NA,NA,12.74518689,9.093017677,NA,NA
12,2009,6,1,NA,NA,NA,NA,NA,NA,18.40360482,13.13,NA,NA,NA,NA,12.74518689,9.093017677,NA,NA
13,2009,6,31,NA,NA,NA,NA,NA,NA,18.40360482,13.13,NA,NA,NA,NA,12.74518689,9.093017677,NA,NA
14,2009,6,19,NA,NA,NA,NA,NA,NA,18.40360482,13.13,NA,NA,NA,NA,12.74518689,9.093017677,NA,NA
15,2009,6,91,NA,NA,NA,NA,NA,NA,18.40360482,13.13,NA,NA,NA,NA,12.74518689,9.093017677,NA,NA
16,2009,6,1,NA,NA,NA,NA,NA,NA,18.40360482,13.13,NA,NA,NA,NA,12.74518689,9.093017677,NA,NA
17,2009,6,441,NA,NA,NA,NA,NA,NA,18.40360482,13.13,NA,NA,NA,NA,12.74518689,9.093017677,NA,NA
21,2009,6,312,NA,NA,NA,NA,NA,NA,18.40360482,13.13,NA,NA,NA,NA,12.74518689,9.093017677,NA,NA
22,2009,6,64,NA,NA,NA,NA,NA,NA,18.40360482,13.13,NA,NA,NA,NA,12.74518689,9.093017677,NA,NA
23,2009,6,0,NA,NA,NA,NA,NA,NA,18.40360482,13.13,NA,NA,NA,NA,12.74518689,9.093017677,NA,NA
24,2009,6,0,NA,NA,NA,NA,NA,NA,18.40360482,13.13,NA,NA,NA,NA,12.74518689,9.093017677,NA,NA
25,2009,6,0,NA,NA,NA,NA,NA,NA,18.40360482,13.13,NA,NA,NA,NA,12.74518689,9.093017677,NA,NA
26,2009,6,2,NA,NA,NA,NA,NA,NA,18.40360482,13.13,NA,NA,NA,NA,12.74518689,9.093017677,NA,NA
27,2009,6,0,NA,NA,NA,NA,NA,NA,18.40360482,13.13,NA,NA,NA,NA,12.74518689,9.093017677,NA,NA
28,2009,6,1,NA,NA,NA,NA,NA,NA,18.40360482,13.13,NA,NA,NA,NA,12.74518689,9.093017677,NA,NA
29,2009,6,117,NA,NA,NA,NA,NA,NA,18.40360482,13.13,NA,NA,NA,NA,12.74518689,9.093017677,NA,NA
31,2009,6,216,NA,NA,NA,NA,NA,NA,18.40360482,13.13,NA,NA,NA,NA,12.74518689,9.093017677,NA,NA
32,2009,6,16,NA,NA,NA,NA,NA,NA,18.40360482,13.13,NA,NA,NA,NA,12.74518689,9.093017677,NA,NA
33,2009,6,46,NA,NA,NA,NA,NA,NA,18.40360482,13.13,NA,NA,NA,NA,12.74518689,9.093017677,NA,NA
35,2009,6,231,NA,NA,NA,NA,NA,NA,18.40360482,13.13,NA,NA,NA,NA,12.74518689,9.093017677,NA,NA
41,2009,6,196,NA,NA,NA,NA,NA,NA,18.40360482,13.13,NA,NA,NA,NA,12.74518689,9.093017677,NA,NA
42,2009,6,77,NA,NA,NA,NA,NA,NA,18.40360482,13.13,NA,NA,NA,NA,12.74518689,9.093017677,NA,NA
43,2009,6,118,NA,NA,NA,NA,NA,NA,18.40360482,13.13,NA,NA,NA,NA,12.74518689,9.093017677,NA,NA
50,2009,6,434,NA,NA,NA,NA,NA,NA,18.40360482,13.13,NA,NA,NA,NA,12.74518689,9.093017677,NA,NA
51,2009,6,1148,NA,NA,NA,NA,NA,NA,18.40360482,13.13,NA,NA,NA,NA,12.74518689,9.093017677,NA,NA
52,2009,6,201,NA,NA,NA,NA,NA,NA,18.40360482,13.13,NA,NA,NA,NA,12.74518689,9.093017677,NA,NA
53,2009,6,6,NA,NA,NA,NA,NA,NA,18.40360482,13.13,NA,NA,NA,NA,12.74518689,9.093017677,NA,NA
11,2009,7,133,NA,NA,NA,NA,NA,NA,19.37058152,13.75,NA,NA,NA,NA,12.86986793,9.135538022,NA,NA
