"Ano","CodIbge","Latitude","Longitude","AreaKm2","Desmatada","Incremento","Floresta","Nuvem","NaoObservado","NaoFloresta","Hidrografia","Canada_Quebec_Dolar","Canada_Quebec_Euro","Switzerland_Dolar","Switzerland_Euro","China_Dolar","China_Euro","Europe_Dolar","Europe_Euro","United_Kingdom_Dolar","United_Kingdom_Euro","South_Korea_Dolar","South_Korea_Euro","New_Zealand_Dolar","New_Zealand_Euro","USA_California_Dolar","USA_California_Euro"
2015,1303569,-2.50853,-59.60122,5838,576.9,1.6,5227.6,23.2,0,0,10.3,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,1303601,-0.25129,-64.98731,64130,218.3,0.5,57760.7,4571.9,0,950.8,628.3,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,1303700,-3.08079,-69.06723,12737,139.6,0.1,9350.8,2704.9,0,90.4,451.3,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,1303809,0.35952,-68.17017,112476,1206.3,0.6,83916.5,25381.2,0,489.7,1482.3,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,1303908,-4.73714,-69.52392,20467,180.1,0.3,16741.8,2871,0,86.3,587.8,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,1303957,-1.89625,-58.81001,10776,216.8,1.7,8704.5,1163.2,0,65.7,625.8,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,1304005,-2.85099,-58.49614,3758,436.2,0.7,2520.2,74.2,0,128.7,598.7,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,1304062,-4.02878,-69.69786,3343,162.6,0.2,3031.1,96,0,1.3,52,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,1304104,-5.93398,-65.97188,90962,323.9,0.7,86725.9,249.7,0,2161.1,1501.4,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,1304203,-4.41301,-65.57764,24186,660.8,2.2,22576.5,55.1,0,168.9,724.7,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,1304237,-2.57583,-67.47268,6619,85,0,3539.7,2611.2,0,67.4,315.7,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,1304260,-3.20648,-65.43058,10448,256.4,0.5,9637.4,22,0,100.4,431.8,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,1304302,-1.24938,-58.78714,28012,344.3,0.4,24400.7,2197.6,0,423,646.4,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,1304401,-2.8349,-57.83095,2915,97,0.2,128,0,0,1689.6,1000.4,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2016,1300029,-3.67425,-65.34586,6027,334.2,4.1,4181.9,1345.3,0,38,127.6,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,1300060,-3.42104,-68.34925,4903,116,0.2,4350.9,0,0,222.5,213.6,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,1300086,-3.47332,-61.6709,2473,200.7,0,2017.8,0.9,0,34.6,219,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,1300102,-4.15477,-62.08065,5852,83.1,0.4,4683.9,9.7,0,640.6,434.7,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,1300144,-7.59202,-59.44152,54490,2290.1,161.8,51370.7,0,0,625,204.2,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,1300201,-5.67098,-71.72825,80005,243.5,1,73549.8,5551.6,247.7,16.5,395.9,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,1300300,-3.83163,-59.45109,7636,1310.3,6.3,2464,2381.5,0,464.3,1015.9,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,1300409,-0.14071,-63.18572,124163,207.9,1,91634.7,10728,32.4,17060.1,4499.9,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,1300508,-3.13292,-57.23915,5760,803,1.8,3590.5,1.8,0,408.6,956.1,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,1300607,-5.49767,-70.32124,9146,192.1,0.4,6617.4,2116.9,14.8,0,204.8,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,1300631,-4.54242,-61.73805,17411,222.6,2.1,15729.5,0,0,886.1,572.8,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,1300680,-3.15669,-57.90464,2588,208.7,0.5,1113.1,7.7,0,852.8,405.7,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,1300706,-8.81858,-68.00168,22595,2410.8,90.7,20001.8,0,0,58.4,124,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,1300805,-5.33176,-59.23777,44452,548.2,1.6,34291,7187.6,0,586.5,1838.7,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,1300839,-3.0546,-61.93934,9550,247.3,0.7,7504.9,1188.3,0,181.9,427.6,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,1300904,-7.45596,-63.90278,30278,1079.6,26.7,27913.3,0,0,988.3,296.8,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,1301001,-5.17242,-67.49476,26469,296.2,1.2,25112,648.2,0,12.7,399.9,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,1301100,-3.749,-60.14701,6127,1126.9,1.5,3838.1,764.4,0,80.7,316.9,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,1301159,-3.30477,-59.55597,2641,555.8,8.3,608.8,140.6,0,707.8,628,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,1301209,-4.03545,-63.53466,58828,783.4,3.3,52273.7,2186,0,823.1,2761.8,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,1301308,-3.12907,-63.20401,18944,268.8,1.1,16441.4,63.8,0,729.2,1440.8,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,1301407,-7.04074,-70.12601,15608,383.3,1.8,14746.2,124.7,0,172.1,181.7,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,1301506,-7.61678,-70.19515,7793,300.5,4.6,7333.4,96.2,0,0.1,62.8,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,1301605,-2.54594,-66.9133,12392,105,1.5,10222.6,1097.8,0,154.1,812.5,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,1301654,-7.25158,-72.74345,7984,495.5,6,5997.1,1277.3,0,206.9,7.2,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,1301704,-7.51084,-62.5992,33428,745.2,17.6,28782.3,0,0,3116.3,784.2,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,1301803,-7.14334,-71.42004,12595,239.3,5,12186.1,32.8,0,66.6,70.2,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,1301852,-3.08591,-60.66479,2229,493.1,1.6,1280.4,18.8,0,132.9,303.8,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,1301902,-3.13511,-58.81276,8927,1769.7,8,4465.4,197,0,829.3,1665.6,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,1301951,-6.72683,-67.90389,26042,133.9,0.6,25440.4,175.9,0,3.3,288.5,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,1302009,-2.54458,-58.65656,4245,140.2,0,3525.4,251.4,0,155.6,172.4,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,1302108,-1.38598,-68.79404,57555,59.3,0.3,48157.3,7774.1,41.5,2.6,1520.2,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,1302207,-3.37471,-66.45025,19849,154.2,0.9,17382.4,1437.1,0,142.1,733.2,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,1302306,-4.50575,-68.24058,71756,244.8,1.7,67722.4,2529.7,0,97.6,1161.5,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,1302405,-8.38295,-65.70994,69672,4175.7,317,63256.7,0.4,0,1793.3,445.9,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,1302504,-3.27671,-60.71178,7381,810,4.2,4315.8,26.6,0,805.6,1423,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,1302553,-3.73889,-60.65552,4001,499.4,0.9,3107.3,0.9,0,106.3,287.1,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,1302603,-2.5729,-60.37242,11473,1259.6,1.2,7899.1,763.5,0,3,1547.8,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,1302702,-6.78709,-61.11001,48689,1911.1,86.2,41804.6,0,0,4146.5,826.8,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,1302801,-2.61234,-64.70305,17221,121.1,1.8,8652,5996.5,0.1,604.6,1846.7,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,1302900,-5.24148,-58.19462,40090,1405.2,38.6,36389.1,128.5,0,872.3,1294.9,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,1303007,-1.08094,-58.4439,14132,492.5,1.4,9748.9,2438.2,0.1,344.4,1107.9,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,1303106,-4.02487,-58.58633,5625,434.3,3.8,4370,108.7,0,281,431,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,1303205,-1.51628,-61.51599,38114,121.9,0.9,28099.5,8321.9,0.1,211.9,1358.7,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,1303304,-6.83379,-60.23604,41452,1208.8,153.6,37554.9,325.5,0,1620.2,742.6,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,1303403,-2.78735,-56.68566,5958,981.7,1.1,1495.7,66.2,0,1133.2,2281.2,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,1303502,-7.76452,-68.19675,42877,261.9,5.8,42301.5,28.1,0,23.7,261.8,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,1303536,-0.65847,-60.17004,25568,759.3,6.4,17235.1,4150.4,0.3,1.1,3421.8,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,1303569,-2.50853,-59.60122,5838,580.9,4,5192.2,54.6,0,0,10.3,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,1303601,-0.25129,-64.98731,64130,218.8,0.5,42412.4,19868.7,51,950.8,628.3,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,1303700,-3.08079,-69.06723,12737,140.7,1,11408.2,608.2,38.2,90.4,451.3,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,1303809,0.35952,-68.17017,112476,1208,1.7,87947.2,20990.8,358,489.7,1482.3,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,1303908,-4.73714,-69.52392,20467,181.6,1.5,17461.1,2150.2,0,86.3,587.8,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,1303957,-1.89625,-58.81001,10776,217.5,0.7,9574.3,292.7,0,65.7,625.8,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,1304005,-2.85099,-58.49614,3758,437.6,1.4,2445,148,0,128.7,598.7,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,1304062,-4.02878,-69.69786,3343,164.6,1.9,2992.7,119.8,12.6,1.3,52,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,1304104,-5.93398,-65.97188,90962,327.5,3.6,86645.9,326.1,0,2161.1,1501.4,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,1304203,-4.41301,-65.57764,24186,669.1,8.3,22244.5,378.8,0,168.9,724.7,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,1304237,-2.57583,-67.47268,6619,85.3,0.3,6146.5,4.1,0,67.4,315.7,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,1304260,-3.20648,-65.43058,10448,261.6,5.3,5666.5,3987.7,0,100.4,431.8,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,1304302,-1.24938,-58.78714,28012,344.7,0.4,24250.8,2347.1,0,423,646.4,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,1304401,-2.8349,-57.83095,2915,97.1,0.1,119.4,8.5,0,1689.6,1000.4,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2017,1300029,-3.67425,-65.34586,6027,338.5,4.3,5439.9,83,0,38,127.6,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,1300060,-3.42104,-68.34925,4903,116.7,0.6,4350.1,0.1,0,222.5,213.6,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,1300086,-3.47332,-61.6709,2473,201.7,1,2017,0.7,0,34.6,219,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,1300102,-4.15477,-62.08065,5852,83.4,0.2,4692.9,0.4,0,640.6,434.7,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,1300144,-7.59202,-59.44152,54490,2460.2,170,51200.6,0,0,625,204.2,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,1300201,-5.67098,-71.72825,80005,244.8,1.3,79268.7,79.1,0,16.5,395.9,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,1300300,-3.83163,-59.45109,7636,1330.4,20.2,4811.9,13.5,0,464.3,1015.9,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,1300409,-0.14071,-63.18572,124163,209.1,1.1,96398.7,5995.2,0,17060.1,4499.9,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,1300508,-3.13292,-57.23915,5760,806.5,3.5,3571.8,17,0,408.6,956.1,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,1300607,-5.49767,-70.32124,9146,192.6,0.4,7657.3,1091.3,0,0,204.8,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,1300631,-4.54242,-61.73805,17411,224.2,1.7,15710.3,17.6,0,886.1,572.8,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,1300680,-3.15669,-57.90464,2588,209.7,0.9,1119.8,0,0,852.8,405.7,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,1300706,-8.81858,-68.00168,22595,2508,97.2,19845.4,59.2,0,58.4,124,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,1300805,-5.33176,-59.23777,44452,551.7,3.5,40639.4,835.7,0,586.5,1838.7,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,1300839,-3.0546,-61.93934,9550,248.4,1.2,8691.6,0.5,0,181.9,427.6,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,1300904,-7.45596,-63.90278,30278,1108,28.4,27884.9,0,0,988.3,296.8,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,1301001,-5.17242,-67.49476,26469,296.7,0.5,25759.7,0,0,12.7,399.9,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,1301100,-3.749,-60.14701,6127,1128.8,1.8,4596.9,3.7,0,80.7,316.9,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,1301159,-3.30477,-59.55597,2641,562.8,7,729,13.4,0,707.8,628,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,1301209,-4.03545,-63.53466,58828,785.5,2.1,54445.3,12.3,0,823.1,2761.8,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,1301308,-3.12907,-63.20401,18944,270.2,1.4,16485.1,18.7,0,729.2,1440.8,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,1301407,-7.04074,-70.12601,15608,386.3,3,14829.7,38.2,0,172.1,181.7,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,1301506,-7.61678,-70.19515,7793,305.4,4.8,7424.7,0,0,0.1,62.8,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,1301605,-2.54594,-66.9133,12392,105.7,0.7,10504.7,815,0,154.1,812.5,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,1301654,-7.25158,-72.74345,7984,500.6,5.1,7268.6,0.7,0,206.9,7.2,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,1301704,-7.51084,-62.5992,33428,780.4,35.1,27332.6,1414.5,0,3116.3,784.2,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,1301803,-7.14334,-71.42004,12595,242,2.7,12216.2,0,0,66.6,70.2,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,1301852,-3.08591,-60.66479,2229,495.1,2,1293.6,3.6,0,132.9,303.8,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,1301902,-3.13511,-58.81276,8927,1785,15.4,4484.4,162.7,0,829.3,1665.6,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,1301951,-6.72683,-67.90389,26042,135,1.1,25047.3,567.9,0,3.3,288.5,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,1302009,-2.54458,-58.65656,4245,141.3,1.2,3743.1,32.6,0,155.6,172.4,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,1302108,-1.38598,-68.79404,57555,60,0.7,52198.5,3773.7,0,2.6,1520.2,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
