"Ano","Mes","Dia","Fator.de.Emissao..tCO2.MWh.","Canada_Quebec_Dolar","Canada_Quebec_Euro","Switzerland_Dolar","Switzerland_Euro","China_Dolar","China_Euro","Europe_Dolar","Europe_Euro","United_Kingdom_Dolar","United_Kingdom_Euro","South_Korea_Dolar","South_Korea_Euro","New_Zealand_Dolar","New_Zealand_Euro","USA_California_Dolar","USA_California_Euro"
2020,9,19,0.3129,16.68,14.10201699,18.31716826,16.57519427,NA,NA,33.29761905,27.97,NA,NA,18.30482168,15.4563909,23.52348993,19.80225989,16.68,14.10201699
2020,9,20,0.3805,16.68,14.10201699,18.31716826,16.57519427,NA,NA,33.29761905,27.97,NA,NA,18.30482168,15.4563909,23.52348993,19.80225989,16.68,14.10201699
2020,9,21,0.3651,16.68,14.10201699,18.31716826,16.57519427,NA,NA,31.4047619,26.38,NA,NA,18.22046766,15.38516329,23.53691275,19.81355932,16.68,14.10201699
2020,9,22,0.3933,16.68,14.10201699,18.31716826,16.57519427,NA,NA,33.11904762,27.82,NA,NA,18.4313527,15.56323231,23.52348993,19.80225989,16.68,14.10201699
2020,9,23,0.3901,16.68,14.10201699,18.31716826,16.57519427,NA,NA,31.52380952,26.48,NA,NA,18.97965381,16.02621176,23.52348993,19.80225989,16.68,14.10201699
2020,9,24,0.384,16.68,14.10201699,18.31716826,16.57519427,NA,NA,31.86904762,26.77,NA,NA,19.02183082,16.06182556,23.52348993,19.80225989,16.68,14.10201699
2020,9,25,0.3412,16.68,14.10201699,18.31716826,16.57519427,NA,NA,31.11904762,26.14,NA,NA,19.06400783,16.09743937,23.52348993,19.80225989,16.68,14.10201699
2020,9,26,0.3291,16.68,14.10201699,18.31716826,16.57519427,NA,NA,31.11904762,26.14,NA,NA,19.06400783,16.09743937,23.52348993,19.80225989,16.68,14.10201699
2020,9,27,0.4115,16.68,14.10201699,18.31716826,16.57519427,NA,NA,31.11904762,26.14,NA,NA,19.06400783,16.09743937,23.52348993,19.80225989,16.68,14.10201699
2020,9,28,0.3868,16.68,14.10201699,18.31716826,16.57519427,NA,NA,32.96428571,27.69,NA,NA,19.19053885,16.20428078,23.52348993,19.80225989,16.68,14.10201699
2020,9,29,0.3952,16.68,14.10201699,18.31716826,16.57519427,NA,NA,31.8452381,26.75,NA,NA,18.81094578,15.88375654,23.5033557,19.78531073,16.68,14.10201699
2020,9,30,0.3825,16.68,14.10201699,18.31716826,16.57519427,NA,NA,32.02380952,26.9,NA,NA,18.81094578,15.88375654,23.48993289,19.7740113,16.68,14.10201699
2020,10,1,0.4913,16.68,14.10201699,18.31716826,16.57519427,NA,NA,31.18068145,26.48,NA,NA,18.81094578,15.88375654,23.17946677,19.68501814,16.68,14.10201699
2020,10,2,0.5439,16.68,14.10201699,18.31716826,16.57519427,NA,NA,31.79299091,27,NA,NA,18.81094578,15.88375654,23.11314498,19.62869477,16.68,14.10201699
2020,10,3,0.5582,16.68,14.10201699,18.31716826,16.57519427,NA,NA,31.79299091,27,NA,NA,18.81094578,15.88375654,23.11314498,19.62869477,16.68,14.10201699
2020,10,4,0.5531,16.68,14.10201699,18.31716826,16.57519427,NA,NA,31.79299091,27,NA,NA,18.81094578,15.88375654,23.11314498,19.62869477,16.68,14.10201699
2020,10,5,0.5002,16.68,14.10201699,18.31716826,16.57519427,NA,NA,31.68701427,26.91,NA,NA,19.39406646,16.47029045,23.11314498,19.62869477,16.68,14.10201699
2020,10,6,0.5753,16.68,14.10201699,18.31716826,16.57519427,NA,NA,31.51038655,26.76,NA,NA,19.69982877,16.72995719,23.01366229,19.54420972,16.68,14.10201699
2020,10,7,0.6228,16.68,14.10201699,18.31716826,16.57519427,NA,NA,31.63991355,26.87,NA,NA,19.91823042,16.91543343,23.04682319,19.5723714,16.68,14.10201699
2020,10,8,0.5969,16.68,14.10201699,18.31716826,16.57519427,NA,NA,30.99227855,26.32,NA,NA,20.09295174,17.06381443,23.07998408,19.60053309,16.68,14.10201699
2020,10,9,0.6077,16.68,14.10201699,18.31716826,16.57519427,NA,NA,30.27399245,25.71,NA,NA,20.09295174,17.06381443,23.11314498,19.62869477,16.68,14.10201699
2020,10,10,0.6132,16.68,14.10201699,18.31716826,16.57519427,NA,NA,30.27399245,25.71,NA,NA,20.09295174,17.06381443,23.11314498,19.62869477,16.68,14.10201699
2020,10,11,0.6356,16.68,14.10201699,18.31716826,16.57519427,NA,NA,30.27399245,25.71,NA,NA,20.09295174,17.06381443,23.11314498,19.62869477,16.68,14.10201699
2020,10,12,0.6159,16.68,14.10201699,18.31716826,16.57519427,NA,NA,30.46239536,25.87,NA,NA,20.22399273,17.17510018,23.11314498,19.62869477,16.68,14.10201699
2020,10,13,0.548,16.68,14.10201699,18.31716826,16.57519427,NA,NA,29.69700855,25.22,NA,NA,20.44239438,17.36057642,23.11314498,19.62869477,16.68,14.10201699
2020,10,14,0.5738,16.68,14.10201699,18.31716826,16.57519427,NA,NA,30.32109318,25.75,NA,NA,20.70447636,17.58314791,23.17946677,19.68501814,16.68,14.10201699
2020,10,15,0.5946,16.68,14.10201699,18.31716826,16.57519427,NA,NA,29.402629,24.97,NA,NA,20.57343537,17.47186217,23.17946677,19.68501814,16.68,14.10201699
2020,10,16,0.6236,16.68,14.10201699,18.31716826,16.57519427,NA,NA,29.32020273,24.9,NA,NA,21.053919,17.8799099,23.17946677,19.68501814,16.68,14.10201699
2020,10,17,0.6267,16.68,14.10201699,18.31716826,16.57519427,NA,NA,29.32020273,24.9,NA,NA,21.053919,17.8799099,23.17946677,19.68501814,16.68,14.10201699
2020,10,18,0.6307,16.68,14.10201699,18.31716826,16.57519427,NA,NA,29.32020273,24.9,NA,NA,21.053919,17.8799099,23.17946677,19.68501814,16.68,14.10201699
2020,10,19,0.604,16.68,14.10201699,18.31716826,16.57519427,NA,NA,29.42617936,24.99,NA,NA,21.40336164,18.17667189,23.17946677,19.68501814,16.68,14.10201699
2020,10,20,0.5991,16.68,14.10201699,18.31716826,16.57519427,NA,NA,28.74321882,24.41,NA,NA,21.84016494,18.54762438,23.24578857,19.74134151,16.68,14.10201699
2020,10,21,0.6102,16.68,14.10201699,18.31716826,16.57519427,NA,NA,27.74232836,23.56,NA,NA,21.84016494,18.54762438,23.24578857,19.74134151,16.68,14.10201699
2020,10,22,0.5652,16.68,14.10201699,18.31716826,16.57519427,NA,NA,28.47238964,24.18,NA,NA,21.40336164,18.17667189,23.31211036,19.79766488,16.68,14.10201699
2020,10,23,0.5273,16.68,14.10201699,18.31716826,16.57519427,NA,NA,30.01493845,25.49,NA,NA,21.66544362,18.39924338,23.24578857,19.74134151,16.68,14.10201699
2020,10,24,0.5336,16.68,14.10201699,18.31716826,16.57519427,NA,NA,30.01493845,25.49,NA,NA,21.66544362,18.39924338,23.24578857,19.74134151,16.68,14.10201699
2020,10,25,0.5167,16.68,14.10201699,18.31716826,16.57519427,NA,NA,30.01493845,25.49,NA,NA,21.66544362,18.39924338,23.24578857,19.74134151,16.68,14.10201699
2020,10,26,0.544,16.68,14.10201699,18.31716826,16.57519427,NA,NA,28.08380864,23.85,NA,NA,21.75280428,18.47343388,23.24578857,19.74134151,16.68,14.10201699
2020,10,27,0.5592,16.68,14.10201699,18.31716826,16.57519427,NA,NA,28.34286264,24.07,NA,NA,21.66544362,18.39924338,23.24578857,19.74134151,16.68,14.10201699
2020,10,28,0.5575,16.68,14.10201699,18.31716826,16.57519427,NA,NA,27.11824373,23.03,NA,NA,21.22864032,18.0282909,23.27894946,19.7695032,16.68,14.10201699
2020,10,29,0.5633,16.68,14.10201699,18.31716826,16.57519427,NA,NA,27.86008018,23.66,NA,NA,20.96655834,17.8057194,23.29221382,19.78076787,16.68,14.10201699
2020,10,30,0.54,16.68,14.10201699,18.31716826,16.57519427,NA,NA,27.89540573,23.69,NA,NA,21.01023867,17.84281465,23.27894946,19.7695032,16.68,14.10201699
2020,10,31,0.5224,16.68,14.10201699,18.31716826,16.57519427,NA,NA,27.89540573,23.69,NA,NA,21.01023867,17.84281465,23.27894946,19.7695032,16.68,14.10201699
2020,11,1,0.5398,16.68,14.10201699,18.31716826,16.57519427,NA,NA,27.89540573,23.69,NA,NA,21.01023867,17.84281465,23.27894946,19.7695032,16.68,14.10201699
2020,11,2,0.5292,16.68,14.10201699,18.31716826,16.57519427,NA,NA,28.00848267,23.66,NA,NA,19.54658882,16.51186525,23.27894946,19.7695032,16.68,14.10201699
2020,11,3,0.5231,16.68,14.10201699,18.31716826,16.57519427,NA,NA,28.8489739,24.37,NA,NA,20.12806629,17.0030649,23.27894946,19.7695032,16.68,14.10201699
2020,11,4,0.5322,16.68,14.10201699,27.594156,23.31,NA,NA,29.71314095,25.1,NA,NA,20.12806629,17.0030649,23.27894946,19.7695032,16.68,14.10201699
2020,11,5,0.5324,16.68,14.10201699,27.594156,23.31,NA,NA,30.75487657,25.98,NA,NA,19.94915015,16.85192654,24.07458185,20.33686056,16.68,14.10201699
2020,11,6,0.5289,16.68,14.10201699,27.594156,23.31,NA,NA,30.10379181,25.43,NA,NA,19.90442111,16.81414196,24.07458185,20.33686056,16.68,14.10201699
2020,11,7,0.5277,16.68,14.10201699,27.594156,23.31,NA,NA,30.10379181,25.43,NA,NA,19.90442111,16.81414196,24.07458185,20.33686056,16.68,14.10201699
2020,11,8,0.5276,16.68,14.10201699,27.594156,23.31,NA,NA,30.10379181,25.43,NA,NA,19.90442111,16.81414196,24.07458185,20.33686056,16.68,14.10201699
2020,11,9,0.5502,16.68,14.10201699,27.594156,23.31,NA,NA,31.42963714,26.55,NA,NA,19.85969208,16.77635737,24.07458185,20.33686056,16.68,14.10201699
2020,11,10,0.549,16.68,14.10201699,27.594156,23.31,NA,NA,31.03898629,26.22,NA,NA,19.85969208,16.77635737,24.07458185,20.33686056,16.68,14.10201699
2020,11,11,0.5481,16.68,14.10201699,27.594156,23.31,NA,NA,30.92060724,26.12,NA,NA,19.85969208,16.77635737,24.14313134,20.39476734,16.68,14.10201699
2020,11,12,0.5524,16.68,14.10201699,27.594156,23.31,NA,NA,30.68384914,25.92,NA,NA,19.85969208,16.77635737,24.14313134,20.39476734,16.68,14.10201699
2020,11,13,0.5564,16.68,14.10201699,27.594156,23.31,NA,NA,31.12185162,26.29,NA,NA,19.85969208,16.77635737,24.19797094,20.44109276,16.68,14.10201699
2020,11,14,0.5515,16.68,14.10201699,27.594156,23.31,NA,NA,31.12185162,26.29,NA,NA,19.85969208,16.77635737,24.19797094,20.44109276,16.68,14.10201699
2020,11,15,0.5393,16.68,14.10201699,27.594156,23.31,NA,NA,31.12185162,26.29,NA,NA,19.85969208,16.77635737,24.19797094,20.44109276,16.68,14.10201699
2020,11,16,0.5668,16.68,14.10201699,27.594156,23.31,NA,NA,32.41218324,27.38,NA,NA,19.81496304,16.73857278,24.26652043,20.49899954,16.68,14.10201699
2020,11,17,0.5568,16.93,14.30151732,27.594156,23.31,NA,NA,31.53617829,26.64,NA,NA,19.85969208,16.77635737,24.33506992,20.55690632,16.93,14.30151732
2020,11,18,0.563,16.93,14.30151732,27.594156,23.31,NA,NA,32.18726305,27.19,NA,NA,19.90442111,16.81414196,24.5407184,20.73062665,16.93,14.30151732
2020,11,19,0.5603,16.93,14.30151732,27.594156,23.31,NA,NA,31.19287905,26.35,NA,NA,19.94915015,16.85192654,24.5407184,20.73062665,16.93,14.30151732
2020,11,20,0.5668,16.93,14.30151732,27.594156,23.31,NA,NA,31.65455733,26.74,NA,NA,19.99387918,16.88971113,24.5407184,20.73062665,16.93,14.30151732
2020,11,21,0.5268,16.93,14.30151732,27.594156,23.31,NA,NA,31.65455733,26.74,NA,NA,19.99387918,16.88971113,24.5407184,20.73062665,16.93,14.30151732
2020,11,22,0.524,16.93,14.30151732,27.594156,23.31,NA,NA,31.65455733,26.74,NA,NA,19.99387918,16.88971113,24.5407184,20.73062665,16.93,14.30151732
2020,11,23,0.5289,16.93,14.30151732,27.594156,23.31,NA,NA,32.25829048,27.25,NA,NA,19.99387918,16.88971113,24.5407184,20.73062665,16.93,14.30151732
2020,11,24,0.5259,16.93,14.30151732,27.594156,23.31,NA,NA,32.70813086,27.63,NA,NA,20.03860822,16.92749572,24.5407184,20.73062665,16.93,14.30151732
2020,11,25,0.5311,16.93,14.30151732,27.594156,23.31,NA,NA,32.69629295,27.62,NA,NA,20.12806629,17.0030649,24.50644365,20.70167327,16.93,14.30151732
2020,11,26,0.5397,16.93,14.30151732,27.594156,23.31,NA,NA,33.26451238,28.1,NA,NA,20.12806629,17.0030649,24.5407184,20.73062665,16.93,14.30151732
2020,11,27,0.5317,16.93,14.30151732,27.594156,23.31,NA,NA,33.3000261,28.13,NA,NA,20.21752437,17.07863408,24.5407184,20.73062665,16.93,14.30151732
2020,11,28,0.5185,16.93,14.30151732,27.594156,23.31,NA,NA,33.3000261,28.13,NA,NA,20.21752437,17.07863408,24.5407184,20.73062665,16.93,14.30151732
2020,11,29,0.5056,16.93,14.30151732,27.594156,23.31,NA,NA,33.3000261,28.13,NA,NA,20.21752437,17.07863408,24.5407184,20.73062665,16.93,14.30151732
2020,11,30,0.5481,16.93,14.30151732,27.594156,23.31,NA,NA,34.48381657,29.13,NA,NA,20.30698244,17.15420325,24.5407184,20.73062665,16.93,14.30151732
2020,12,1,0.5472,16.93,14.30151732,27.594156,23.31,NA,NA,35.10966318,28.85,NA,NA,20.74630797,17.04747157,25.36488593,20.84260835,16.93,14.30151732
2020,12,2,0.551,16.93,14.30151732,27.594156,23.31,NA,NA,35.94937436,29.54,NA,NA,20.74630797,17.04747157,25.36488593,20.84260835,16.93,14.30151732
2020,12,3,0.5573,16.93,14.30151732,27.594156,23.31,NA,NA,35.28003936,28.99,NA,NA,20.74630797,17.04747157,25.68371829,21.10459645,16.93,14.30151732
2020,12,4,0.549,16.93,14.30151732,27.594156,23.31,NA,NA,36.64304882,30.11,NA,NA,20.92909483,17.19766956,25.93169902,21.30836496,16.93,14.30151732
2020,12,5,0.5429,16.93,14.30151732,27.594156,23.31,NA,NA,36.64304882,30.11,NA,NA,20.92909483,17.19766956,25.93169902,21.30836496,16.93,14.30151732
2020,12,6,0.5197,16.93,14.30151732,27.594156,23.31,NA,NA,36.64304882,30.11,NA,NA,20.92909483,17.19766956,25.93169902,21.30836496,16.93,14.30151732
2020,12,7,0.5547,16.93,14.30151732,27.594156,23.31,NA,NA,36.04673218,29.62,NA,NA,20.92909483,17.19766956,26.35680884,21.65768242,16.93,14.30151732
2020,12,8,0.5593,16.93,14.30151732,27.594156,23.31,NA,NA,35.98588355,29.57,NA,NA,21.11188168,17.34786755,26.56936375,21.83234115,16.93,14.30151732
2020,12,9,0.6296,16.93,14.30151732,32.24977727,26.5,NA,NA,36.14409,29.7,NA,NA,21.38606196,17.57316453,26.92362194,22.12343903,16.93,14.30151732
2020,12,10,0.6312,16.93,14.30151732,32.24977727,26.5,NA,NA,37.60445727,30.9,NA,NA,21.38606196,17.57316453,26.95904775,22.15254882,16.93,14.30151732
2020,12,11,0.6299,16.93,14.30151732,32.24977727,26.5,NA,NA,37.14200764,30.52,NA,NA,21.93442253,18.02375849,26.92362194,22.12343903,16.93,14.30151732
2020,12,12,0.6231,16.93,14.30151732,32.24977727,26.5,NA,NA,37.14200764,30.52,NA,NA,21.93442253,18.02375849,26.92362194,22.12343903,16.93,14.30151732
2020,12,13,0.6222,16.93,14.30151732,32.24977727,26.5,NA,NA,37.14200764,30.52,NA,NA,21.93442253,18.02375849,26.92362194,22.12343903,16.93,14.30151732
2020,12,14,0.6301,16.93,14.30151732,32.24977727,26.5,NA,NA,37.49492973,30.81,NA,NA,22.8483568,18.77474843,26.78191866,22.00699988,16.93,14.30151732
2020,12,15,0.6325,16.93,14.30151732,32.24977727,26.5,NA,NA,38.955297,32.01,NA,NA,25.13319248,20.65222327,26.64021539,21.89056073,16.93,14.30151732
2020,12,16,0.6347,16.93,14.30151732,32.24977727,26.5,NA,NA,38.46850791,31.61,NA,NA,25.59015962,21.02771824,26.64021539,21.89056073,16.93,14.30151732
2020,12,17,0.6261,16.93,14.30151732,32.24977727,26.5,NA,NA,38.69973273,31.8,NA,NA,27.8749953,22.90519308,26.64021539,21.89056073,16.93,14.30151732
2020,12,18,0.6285,16.93,14.30151732,32.24977727,26.5,NA,NA,37.65313618,30.94,NA,NA,27.8749953,22.90519308,26.67564121,21.91967051,16.93,14.30151732
2020,12,19,0.6334,16.93,14.30151732,32.24977727,26.5,NA,NA,37.65313618,30.94,NA,NA,27.8749953,22.90519308,26.67564121,21.91967051,16.93,14.30151732
2020,12,20,0.6394,16.93,14.30151732,32.24977727,26.5,NA,NA,37.65313618,30.94,NA,NA,27.8749953,22.90519308,26.67564121,21.91967051,16.93,14.30151732
2020,12,21,0.6365,16.93,14.30151732,32.24977727,26.5,NA,NA,37.43408109,30.76,NA,NA,25.08749577,20.61467378,26.67564121,21.91967051,16.93,14.30151732
2020,12,22,0.6375,16.93,14.30151732,32.24977727,26.5,NA,NA,37.73832427,31.01,NA,NA,25.59015962,21.02771824,26.65438572,21.90220464,16.93,14.30151732
2020,12,23,0.6382,16.93,14.30151732,32.24977727,26.5,NA,NA,38.66322355,31.77,NA,NA,25.13319248,20.65222327,26.64021539,21.89056073,16.93,14.30151732
2020,12,24,0.6406,16.93,14.30151732,32.24977727,26.5,NA,NA,38.66322355,31.77,NA,NA,25.13319248,20.65222327,26.60478957,21.86145094,16.93,14.30151732
2020,12,25,0.6505,16.93,14.30151732,32.24977727,26.5,NA,NA,38.66322355,31.77,NA,NA,25.13319248,20.65222327,26.60478957,21.86145094,16.93,14.30151732
2020,12,26,0.6523,16.93,14.30151732,32.24977727,26.5,NA,NA,38.66322355,31.77,NA,NA,25.13319248,20.65222327,26.60478957,21.86145094,16.93,14.30151732
2020,12,27,0.642,16.93,14.30151732,32.24977727,26.5,NA,NA,38.66322355,31.77,NA,NA,25.13319248,20.65222327,26.60478957,21.86145094,16.93,14.30151732
2020,12,28,0.6285,16.93,14.30151732,32.24977727,26.5,NA,NA,40.50085236,33.28,NA,NA,24.67622534,20.2767283,26.60478957,21.86145094,16.93,14.30151732
2020,12,29,0.6321,16.93,14.30151732,32.24977727,26.5,NA,NA,39.98972382,32.86,NA,NA,22.39138966,18.39925346,26.60478957,21.86145094,16.93,14.30151732
2020,12,30,0.628,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2020,12,31,0.6184,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2021,1,1,0.6315,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2021,1,2,0.6238,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2021,1,3,0.6452,16.93,14.30151732,32.24977727,26.5,NA,NA,38.99180618,32.04,NA,NA,21.02048826,17.27276856,26.60478957,21.86145094,16.93,14.30151732
2021,1,4,0.6048,16.93,14.30151732,32.24977727,26.5,NA,NA,40.8210309,33.54,NA,NA,20.95691077,17.21893768,26.60478957,21.86145094,16.93,14.30151732
2021,1,5,0.5823,16.93,14.30151732,32.24977727,26.5,NA,NA,39.9447297,32.82,NA,NA,20.95691077,17.21893768,27.10071942,22.26690775,16.93,14.30151732
2021,1,6,0.5909,16.93,14.30151732,32.24977727,26.5,NA,NA,40.7723475,33.5,NA,NA,20.50132575,16.84461295,27.10071942,22.26690775,16.93,14.30151732
2021,1,7,0.5972,16.93,14.30151732,32.24977727,26.5,NA,NA,42.1598244,34.64,NA,NA,19.1345707,15.72163875,27.10071942,22.26690775,16.93,14.30151732
2021,1,8,0.6035,16.93,14.30151732,32.24977727,26.5,NA,NA,42.34238715,34.79,NA,NA,18.04116666,14.8232594,27.10071942,22.26690775,16.93,14.30151732
2021,1,9,0.6149,16.93,14.30151732,32.24977727,26.5,NA,NA,42.34238715,34.79,NA,NA,18.04116666,14.8232594,27.10071942,22.26690775,16.93,14.30151732
2021,1,10,0.6189,16.93,14.30151732,32.24977727,26.5,NA,NA,42.34238715,34.79,NA,NA,18.04116666,14.8232594,27.10071942,22.26690775,16.93,14.30151732
2021,1,11,0.6036,16.93,14.30151732,32.24977727,26.5,NA,NA,41.8920657,34.42,NA,NA,17.76781565,14.59866456,27.10071942,22.26690775,16.93,14.30151732
2021,1,12,0.6065,16.93,14.30151732,32.24977727,26.5,NA,NA,42.0381159,34.54,NA,NA,17.22111363,14.14947488,27.30215827,22.43241702,16.93,14.30151732
2021,1,13,0.6077,16.93,14.30151732,32.24977727,26.5,NA,NA,40.83320175,33.55,NA,NA,15.58100757,12.80190584,27.48201439,22.58019316,16.93,14.30151732
2021,1,14,0.6077,16.93,14.30151732,32.24977727,26.5,NA,NA,40.6749807,33.42,NA,NA,14.57872054,11.97839143,27.62589928,22.69841406,16.93,14.30151732
2021,1,15,0.6054,16.93,14.30151732,32.24977727,26.5,NA,NA,38.5085694,31.64,NA,NA,15.12542256,12.42758111,27.6618705,22.72796929,16.93,14.30151732
2021,1,16,0.5984,16.93,14.30151732,32.24977727,26.5,NA,NA,38.5085694,31.64,NA,NA,15.12542256,12.42758111,27.6618705,22.72796929,16.93,14.30151732
2021,1,17,0.5922,16.93,14.30151732,32.24977727,26.5,NA,NA,38.5085694,31.64,NA,NA,15.12542256,12.42758111,27.6618705,22.72796929,16.93,14.30151732
2021,1,18,0.5849,16.93,14.30151732,32.24977727,26.5,NA,NA,38.37469005,31.53,NA,NA,16.4010606,13.47569036,27.48201439,22.58019316,16.93,14.30151732
2021,1,19,0.5881,16.93,14.30151732,32.24977727,26.5,NA,NA,40.163805,33,NA,NA,16.49217761,13.55055531,27.62589928,22.69841406,16.93,14.30151732
2021,1,20,0.5954,16.93,14.30151732,32.24977727,26.5,NA,NA,39.9447297,32.82,NA,NA,17.31223064,14.22433982,27.62589928,22.69841406,16.93,14.30151732
2021,1,21,0.594,16.93,14.30151732,32.24977727,26.5,NA,NA,41.4052317,34.02,NA,NA,19.0434537,15.64677381,27.56834532,22.6511257,16.93,14.30151732
2021,1,22,0.5952,16.93,14.30151732,32.24977727,26.5,NA,NA,41.56345275,34.15,NA,NA,19.1345707,15.72163875,27.62589928,22.69841406,16.93,14.30151732
2021,1,23,0.5827,16.93,14.30151732,32.24977727,26.5,NA,NA,41.56345275,34.15,NA,NA,19.1345707,15.72163875,27.62589928,22.69841406,16.93,14.30151732
2021,1,24,0.5911,16.93,14.30151732,32.24977727,26.5,NA,NA,41.56345275,34.15,NA,NA,19.1345707,15.72163875,27.62589928,22.69841406,16.93,14.30151732
2021,1,25,0.6044,16.93,14.30151732,32.24977727,26.5,NA,NA,40.2611718,33.08,NA,NA,19.86350673,16.32055833,27.62589928,22.69841406,16.93,14.30151732
2021,1,26,0.5947,16.93,14.30151732,32.24977727,26.5,NA,NA,40.49241795,33.27,NA,NA,18.9523367,15.57190886,27.62589928,22.69841406,16.93,14.30151732
2021,1,27,0.6013,16.93,14.30151732,32.24977727,26.5,NA,NA,40.407222,33.2,NA,NA,18.22340067,14.97298929,27.69784173,22.75752452,16.93,14.30151732
2021,1,28,0.5717,16.93,14.30151732,32.24977727,26.5,NA,NA,41.24701065,33.89,NA,NA,18.31451767,15.04785424,27.69784173,22.75752452,16.93,14.30151732
2021,1,29,0.5731,16.93,14.30151732,32.24977727,26.5,NA,NA,40.02992565,32.89,NA,NA,17.67669865,14.52379961,27.76978417,22.81663497,16.93,14.30151732
2021,1,30,0.5975,16.93,14.30151732,32.24977727,26.5,NA,NA,40.02992565,32.89,NA,NA,17.67669865,14.52379961,27.76978417,22.81663497,16.93,14.30151732
2021,1,31,0.6169,16.93,14.30151732,32.24977727,26.5,NA,NA,40.02992565,32.89,NA,NA,17.67669865,14.52379961,27.76978417,22.81663497,16.93,14.30151732
2021,2,1,0.6065,16.93,14.30151732,32.24977727,26.5,NA,NA,39.6932099,32.81,NA,NA,17.09063433,14.12694297,27.76978417,22.81663497,16.93,14.30151732
2021,2,2,0.6039,16.93,14.30151732,32.24977727,26.5,NA,NA,42.2579647,34.93,NA,NA,17.00068363,14.05259064,28.68525896,23.71094071,16.93,14.30151732
2021,2,3,0.6097,16.93,14.30151732,32.24977727,26.5,NA,NA,45.2219502,37.38,NA,NA,17.09063433,14.12694297,28.61282144,23.6510646,16.93,14.30151732
2021,2,4,0.6302,16.93,14.30151732,32.24977727,26.5,NA,NA,45.0162859,37.21,NA,NA,17.18058504,14.2012953,28.61282144,23.6510646,16.93,14.30151732
2021,2,5,0.6334,16.93,14.30151732,32.24977727,26.5,NA,NA,46.1534885,38.15,NA,NA,17.09063433,14.12694297,28.54038392,23.59118849,16.93,14.30151732
2021,2,6,0.6239,16.93,14.30151732,32.24977727,26.5,NA,NA,46.1534885,38.15,NA,NA,17.09063433,14.12694297,28.54038392,23.59118849,16.93,14.30151732
2021,2,7,0.6453,16.93,14.30151732,32.24977727,26.5,NA,NA,46.1534885,38.15,NA,NA,17.09063433,14.12694297,28.54038392,23.59118849,16.93,14.30151732
2021,2,8,0.6374,16.93,14.30151732,32.24977727,26.5,NA,NA,46.6495024,38.56,NA,NA,17.18058504,14.2012953,28.54038392,23.59118849,16.93,14.30151732
2021,2,9,0.6252,16.93,14.30151732,32.24977727,26.5,NA,NA,46.2260759,38.21,NA,NA,17.09063433,14.12694297,28.32307135,23.41156015,16.93,14.30151732
2021,2,10,0.6184,16.93,14.30151732,32.24977727,26.5,NA,NA,47.5326491,39.29,NA,NA,17.18058504,14.2012953,28.32307135,23.41156015,16.93,14.30151732
2021,2,11,0.6415,16.93,14.30151732,32.24977727,26.5,NA,NA,46.8309709,38.71,NA,NA,17.18058504,14.2012953,28.32307135,23.41156015,16.93,14.30151732
2021,2,12,0.6334,16.93,14.30151732,32.24977727,26.5,NA,NA,48.3553063,39.97,NA,NA,17.18058504,14.2012953,28.32307135,23.41156015,16.93,14.30151732
2021,2,13,0.6576,16.93,14.30151732,32.24977727,26.5,NA,NA,48.3553063,39.97,NA,NA,17.18058504,14.2012953,28.32307135,23.41156015,16.93,14.30151732
2021,2,14,0.6025,16.93,14.30151732,32.24977727,26.5,NA,NA,48.3553063,39.97,NA,NA,17.18058504,14.2012953,28.32307135,23.41156015,16.93,14.30151732
2021,2,15,0.6117,16.93,14.30151732,32.24977727,26.5,NA,NA,47.7504113,39.47,NA,NA,17.18058504,14.2012953,28.39550887,23.47143626,16.93,14.30151732
2021,2,16,0.5934,16.93,14.30151732,32.24977727,26.5,NA,NA,46.9640478,38.82,NA,NA,17.09063433,14.12694297,28.39550887,23.47143626,16.93,14.30151732
2021,2,17,0.6195,17.8,14.71329735,32.24977727,26.5,NA,NA,46.0446074,38.06,NA,NA,17.09063433,14.12694297,28.39550887,23.47143626,17.8,14.71329735
2021,2,18,0.6047,17.8,14.71329735,32.24977727,26.5,NA,NA,46.3107612,38.28,NA,NA,17.00068363,14.05259064,28.39550887,23.47143626,17.8,14.71329735
2021,2,19,0.601,17.8,14.71329735,32.24977727,26.5,NA,NA,45.2098523,37.37,NA,NA,17.09063433,14.12694297,28.39550887,23.47143626,17.8,14.71329735
2021,2,20,0.5933,17.8,14.71329735,32.24977727,26.5,NA,NA,45.2098523,37.37,NA,NA,17.09063433,14.12694297,28.39550887,23.47143626,17.8,14.71329735
2021,2,21,0.6492,17.8,14.71329735,32.24977727,26.5,NA,NA,45.2098523,37.37,NA,NA,17.09063433,14.12694297,28.39550887,23.47143626,17.8,14.71329735
