"Ano","UF","Pop_Idade_Trab","Pop_Forca_Trab","Pop_Ocup","Pop_Ocup_Trab_Form","Pop_Desoc","Pop_Forca_Trab_Pot","Pop_Subut","Tx_Particp","Nivel_Ocup","Tx_Form","Tx_Desoc","Tx_Compo_Subut","Rend_Med_Trab_Princ","Rend_Med_Todos_Trab","Rend_Hora_Med_Trab_Princ","Rend_Hora_Med_Todos_Trab","Total_1000_Pess_Ocup","Homens","Mulheres","Branca","PretaParda","X14a29","X30a49","X50a59","X60oumais","Sem_Instr_Fund_Incomp","Fund_Comp_Med_Incomp","Med_Comp_Sup_Incomp","Sup_Completo","Ate14h","De15a30h","De31a39h","De40a44h","De45a48h","X49ouMais","Rend_Dom_Percap_Medio","Rend_Dom_Percap_Mediano","Rend_Dom_Percap_Medio_H","Rend_Dom_Percap_Mediano_H","Rend_Dom_Percap_Medio_M","Rend_Dom_Percap_Mediano_M","Rend_Dom_Percap_Medio_Branca","Rend_Dom_Percap_Mediano_Branca","Rend_Dom_Percap_Medio_Parda","Rend_Dom_Percap_Mediano_Parda","Rend_Dom_Percap_Medio_Preta","Rend_Dom_Percap_Mediano_Preta","Rend_Dom_Percap_Medio_PretaParda","Rend_Dom_Percap_Mediano_PretaParda","Total_Pess","Sem_Rend","MaisdeZeroate1quarto","Maisde1quartoate1meio","Maisde1meioate1","Maisde1a2","Maisde2a3","Maisde3a5","Maisde5","Canada_Quebec_Dolar","Canada_Quebec_Euro","Switzerland_Dolar","Switzerland_Euro","China_Dolar","China_Euro","Europe_Dolar","Europe_Euro","United_Kingdom_Dolar","United_Kingdom_Euro","South_Korea_Dolar","South_Korea_Euro","New_Zealand_Dolar","New_Zealand_Euro","USA_California_Dolar","USA_California_Euro"
2015,35,36091,23667,21281,15661,2386,584,3733,65.6,59,73.6,10.1,15.4,2949,3011,17.7,17.7,21281,56.9,43.1,62.6,35.7,28.8,49.1,15.4,6.8,19.7,16.1,41.7,22.4,2.7,11.4,5,49.3,18.5,13.1,1816,1100,1854,1122,1780,1083,2158,1272,1138,853,1204,900,1150,869,44324,1,3.3,13.2,30.1,31.2,9.2,6.4,5.6,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,41,8875,5857,5506,3890,351,182,751,66,62,70.6,6,12.4,2382,2427,14.9,15,5506,57.8,42.2,68.9,30.2,31,48.4,14.6,5.9,27.1,18.2,35.9,18.8,4,12.8,4.5,52.6,13.9,12.1,1486,1025,1507,1039,1465,1009,1667,1146,1058,815,1092,833,1062,819,11073,0.8,3.7,14.5,32.2,30.6,9.5,5.6,3.2,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,42,5536,3648,3489,2724,160,48,266,65.9,63,78.1,4.4,7.2,2477,2528,14.6,14.6,3489,56.6,43.4,87.3,12.5,32.5,48.5,14.4,4.5,23.5,20.6,38.1,17.9,1.8,12.3,4.1,56.7,11.6,13.4,1652,1215,1668,1224,1637,1201,1732,1261,1077,873,1407,1096,1132,905,6787,0.6,1.9,9.8,29.1,37,12,6.5,3.2,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,43,9163,6069,5686,4051,383,197,844,66.2,62.1,71.2,6.3,13.5,2504,2608,15.2,15.3,5686,55.6,44.4,83.6,16.1,29.8,46.6,16.7,6.9,27.3,18.7,36.9,17.1,3.6,13.8,5.1,48.4,13,16.1,1745,1173,1761,1192,1729,1146,1874,1254,1107,876,1096,888,1104,880,11149,0.4,3.3,11.5,29,33.1,10.9,7.1,4.6,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,50,2005,1322,1235,754,87,62,219,65.9,61.6,61,6.6,15.8,2102,2160,13.2,13.2,1235,57.9,42.1,44,54.9,33.5,46.6,14.3,5.6,36.3,17.8,31.1,14.8,4.5,15.9,5.2,43.7,17.7,13,1278,897,1309,916,1248,873,1526,1024,1063,769,1177,886,1073,774,2587,0.8,4.7,18.1,36.3,26.5,7.7,3.5,2.4,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,51,2499,1673,1569,943,104,48,197,67,62.8,60.1,6.2,11.5,2180,2240,13.1,13.2,1569,60,40,34.1,65.1,32.1,48.8,13.3,5.8,29.1,21.3,36.2,13.4,3.9,15.3,5.8,47.4,12.3,15.2,1283,927,1319,943,1246,894,1723,1159,1059,820,1116,895,1065,824,3264,0.9,5.2,16.7,36.2,26.9,8.2,3.9,2,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,52,5229,3451,3192,1928,259,117,473,66,61,60.4,7.5,13.3,2169,2218,12.9,12.9,3192,59.4,40.6,37.7,61.8,30.9,50.9,12.9,5.4,30.4,19.1,36,14.5,3.1,12.5,5.4,47.4,19.5,12.1,1295,904,1319,925,1270,886,1623,1044,1091,798,1067,826,1089,804,6625,0.9,5.2,17.5,37,25.2,7.7,4.7,2,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2015,53,2291,1538,1378,1027,160,46,256,67.1,60.1,74.5,10.4,16.1,4274,4352,26.6,26.5,1378,54.6,45.4,39.8,59.2,26.7,54.7,13.6,4.9,17,14,37.4,31.7,2.5,13.1,7.9,51.9,14.7,9.8,2657,1248,2728,1312,2591,1208,3643,1997,2034,1018,1653,957,1984,1011,2841,1.2,4,13.2,24.3,22.6,10.6,10.3,13.9,12.73,11.85730253,10.97037815,10.2183105,NA,NA,8.941043455,8.22,NA,NA,10.22843505,9.403570907,6.366637472,5.853204974,12.73,11.85730253
2016,11,1297,821,754,416,67,34,121,63.3,58.1,55.2,8.2,14.2,1809,1845,11.2,11.2,754,61.7,38.3,30.7,68.3,32.9,49.5,12.4,5.2,36.7,17.3,33.3,12.8,4.3,15.7,4.1,54.2,10.6,10.9,980,683,985,683,974,683,1248,815,855,623,1010,776,871,640,1707,1.4,10.6,24.8,35.1,19.4,4.5,3,1.1,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,12,598,333,298,129,35,32,75,55.8,49.9,43.3,10.5,20.6,1804,1870,11.3,11.4,298,60.5,39.5,17.2,82.4,32.7,51,10.9,5.4,33.3,14.1,36.9,15.7,2.2,20.8,3.8,57.1,10.8,5.2,831,463,844,467,818,458,1200,595,751,444,726,487,750,445,828,1,27.9,27.1,23.8,12.8,4,2.1,1.3,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,13,2716,1753,1509,591,245,136,471,64.6,55.5,39.2,14,24.9,1729,1783,11.1,11.1,1509,61.8,38.2,17.6,80.3,31.1,50.3,13.1,5.5,32.9,14.1,39,14,2.7,24.6,4.8,49.9,10.9,7.1,799,437,799,436,799,437,1336,647,681,396,777,474,685,401,3797,0.8,27.5,30.1,22.5,12.3,3,1.9,1.9,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,14,344,219,200,107,19,19,49,63.7,58.2,53.4,8.7,20.7,2266,2353,15.1,15,200,59.7,40.3,21.5,73.2,31.8,51,12,5.2,22.4,12.2,45.7,19.8,2.5,23.7,5.5,48.8,9.2,10.2,1162,666,1150,660,1174,670,1784,996,1009,617,1045,667,1013,630,468,1.1,13.7,24.4,29.3,18.3,6.7,3.6,3,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,15,6198,3820,3385,1213,434,387,1121,61.6,54.6,35.8,11.4,26.7,1481,1530,9.6,9.6,3385,61.6,38.4,17.2,82.1,31.8,49.8,13,5.4,40,17.9,32.3,9.7,4.8,26,6.6,39.3,11.2,12.1,761,480,765,480,757,479,1080,594,685,450,754,511,692,455,8290,0.6,24.3,29.6,27.4,12.4,2.7,2,1,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,16,571,357,300,144,57,31,103,62.6,52.6,47.9,16,26.5,2175,2222,13.3,13.3,300,58.6,41.4,21.8,77.3,31.5,52.1,12.5,3.9,23.6,13.9,41,21.5,2.2,20.8,9.6,48,12.2,7.2,953,516,963,514,944,517,1275,776,817,458,1281,739,870,485,788,1.7,20.6,28,24.4,14.8,5.2,3.4,1.9,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,17,1142,704,619,297,86,47,165,61.7,54.2,48,12.2,21.9,1770,1806,11.5,11.5,619,61.2,38.8,21.6,77.5,33.9,49.3,12.5,4.3,31.3,14.8,39.2,14.7,3.8,16.8,3.9,60.7,9.9,4.9,935,611,966,636,903,584,1264,797,857,580,782,553,846,577,1507,0.9,15.4,26,32.5,16.8,4.7,2.5,1.1,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,21,5086,2794,2460,803,334,443,1009,54.9,48.4,32.6,11.9,31.2,1254,1305,8.6,8.5,2460,61.1,38.9,19.4,80,32.1,49.4,12.7,5.8,39.8,16.2,34.6,9.4,4.5,28,5.6,41.9,10.9,9.1,633,406,633,405,633,409,886,507,561,382,636,438,571,388,6920,1.1,31,30,24.9,9.1,2.2,1,0.6,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,22,2521,1437,1296,490,142,209,565,57,51.4,37.8,9.9,34.3,1399,1459,9.5,9.4,1296,58.8,41.2,22.2,77.7,29.1,49.8,14.8,6.4,41.6,16.2,29,13.2,8.6,27.8,6.3,40.4,8.7,8.2,814,497,770,478,856,516,1218,674,708,454,688,493,706,461,3245,0.5,24.7,27.2,27.6,14.1,2.4,2.1,1.4,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,23,7034,3894,3429,1547,465,482,1247,55.4,48.7,45.1,11.9,28.5,1499,1532,9.6,9.6,3429,60,40,27.5,71.9,31.8,48.3,14.1,5.8,35,17.2,36.6,11.2,4.6,22.8,3.8,48,11.1,9.7,828,501,824,500,832,504,1199,599,692,470,650,499,689,470,8951,1,23.1,28.8,29,11.7,3,1.7,1.7,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,24,2708,1528,1322,704,207,181,514,56.4,48.8,53.3,13.5,30.1,1679,1802,10.8,10.8,1322,57.8,42.2,36.7,62.8,27.6,53.8,13.5,5.1,32.4,14.8,37.3,15.5,5.1,20.7,4.7,46.2,12.7,10.7,994,589,1009,596,979,577,1249,668,853,547,782,538,847,545,3421,0.7,17.7,26.5,32.1,13.3,4.6,3,2.1,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,25,3061,1653,1470,657,183,250,611,54,48,44.7,11.1,32.1,1484,1566,10,10,1470,59.3,40.7,35.5,64.3,29.1,50,15.3,5.6,40.7,13.2,31.9,14.3,5.6,23.9,4.8,45.4,8.7,11.5,858,514,869,514,847,515,1045,595,746,486,866,632,753,495,3929,0.3,21.8,28.9,29.8,13.1,2.6,1.8,1.7,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,26,7406,4067,3454,1782,613,378,1162,54.9,46.6,51.6,15.1,26.2,1789,1858,10.9,11,3454,60.3,39.7,32.8,66.5,26.5,53.3,14.8,5.4,34.5,13,37.4,15.2,3.7,18.1,5.5,48.5,13.3,10.8,938,518,932,518,944,515,1400,692,726,482,758,501,728,483,9315,1.7,21.1,27.8,28.8,12.5,3.5,2.1,2.4,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,27,2541,1296,1109,578,187,194,477,51,43.6,52.2,14.5,32,1479,1500,9.8,9.8,1109,59.1,40.9,25.2,74,29.5,52.1,13.7,4.6,40.8,14.2,31.7,13.3,3.9,25.6,3.4,50.4,11.3,5.4,731,456,740,455,724,456,1015,580,645,416,620,455,644,418,3284,1.2,25.8,30.7,25.9,10.5,3.2,1.8,1,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,28,1758,1033,908,465,125,106,337,58.8,51.7,51.2,12.1,29.6,1773,1851,11.3,11.3,908,59,41,22.3,76.6,31.1,51.4,13,4.5,38.9,14.4,31.8,14.9,5.8,23,5.4,46.2,10.5,9.1,971,520,1006,525,938,517,1384,721,855,495,826,565,853,498,2234,1.6,21.9,26.9,26.8,13.6,3.6,2.9,2.7,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,29,11466,7014,5876,2601,1138,832,2675,61.2,51.2,44.3,16.2,34.1,1447,1505,9.4,9.4,5876,58.7,41.3,17.3,81.7,27.4,52.6,13.9,6.1,38.4,13.8,36.5,11.3,5.9,22.2,4.1,46.6,10.8,10.4,844,505,856,517,833,497,1173,621,776,480,764,520,773,494,14664,0.9,23,27.9,28.6,12.9,3.1,2.1,1.5,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,31,16765,10857,9634,5946,1223,690,2510,64.8,57.5,61.7,11.3,21.7,1924,2004,11.8,11.9,9634,57.2,42.8,41.7,57.9,31,47.6,14.8,6.7,30.7,16.7,37.2,15.4,3.9,15.5,4.8,50.1,11.9,13.8,1254,831,1277,843,1232,814,1656,1015,979,715,967,720,977,717,20761,0.9,8.2,19.8,34,24.8,5.8,4,2.5,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,32,3120,1998,1750,1098,248,63,365,64.1,56.1,62.8,12.4,17.7,2124,2192,13.6,13.5,1750,58.4,41.6,40.6,59,27.8,51.1,15.5,5.6,28.2,15.7,39,17.1,2.2,14.6,3.6,60.6,9.8,9.2,1270,791,1292,794,1248,789,1675,1014,1036,691,941,678,1021,688,3875,1.6,8.2,21.7,32.7,21.8,6.7,4.1,3.1,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,33,14110,8488,7446,5191,1043,174,1345,60.2,52.8,69.7,12.3,15.5,2623,2676,16.5,16.4,7446,57.5,42.5,44.3,55.2,24.1,50.7,17.5,7.7,20.7,15.7,42,21.6,2.6,12.8,4,54.5,15.7,10.4,1576,948,1626,973,1529,936,2169,1232,1131,782,1029,719,1105,763,16936,1.7,6.1,17.1,31.3,24.5,8.3,6.2,4.8,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,35,36436,24685,21616,15618,3069,962,4932,67.7,59.3,72.3,12.4,19.2,3019,3097,17.9,18,21616,55.6,44.4,61.4,36.7,27,49.9,16.1,7,18.1,14,43.1,24.8,3.2,11.5,4.2,56.7,12.6,11.8,1876,1100,1926,1133,1830,1074,2292,1281,1116,854,1203,888,1131,860,44723,1.2,3.7,12.7,29.8,29.3,9.9,7,6.4,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,41,9015,5942,5457,3849,486,204,880,65.9,60.5,70.5,8.2,14.3,2407,2464,14.6,14.6,5457,56.9,43.1,67.8,31,31,47.3,15.7,6.1,25.6,17.4,37.5,19.4,3.2,12.3,3.6,59.8,9.1,12,1506,1001,1537,1013,1477,998,1714,1119,1008,783,1138,861,1021,790,11160,0.9,5,15.2,31.5,29.8,8.7,5.8,3.2,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,42,5584,3723,3482,2702,241,64,365,66.7,62.4,77.6,6.5,9.6,2414,2460,14.6,14.6,3482,56.6,43.4,84.3,15.5,32.2,47.9,14.5,5.4,23.4,19.7,38.6,18.4,2,12.5,2.4,64,6.5,12.6,1580,1150,1591,1162,1569,1138,1675,1225,1029,814,1388,1067,1085,852,6879,0.7,2.7,10,30.6,35.7,11.1,5.9,3.2,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,43,9212,6151,5652,4010,500,184,929,66.8,61.4,70.9,8.1,14.7,2481,2563,15,15.1,5652,56.1,43.9,82.3,17.4,28.3,47.4,16.7,7.6,26.8,19,37.3,16.8,3.4,13.7,4.4,54.7,8.6,15.1,1685,1115,1701,1125,1670,1102,1821,1184,1115,829,1076,875,1104,845,11205,0.7,4.1,12.3,29.5,31.7,10.9,6.4,4.5,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,50,2040,1364,1268,778,96,56,207,66.8,62.1,61.4,7.1,14.6,2239,2329,13.7,13.8,1268,56.7,43.3,43.4,55.2,30.6,48.4,14.9,6.2,32.1,17.2,33.7,16.9,3.6,16.9,4,51.1,13.4,11,1406,963,1424,970,1387,957,1696,1109,1147,831,1285,894,1159,834,2617,0.5,5.2,17,33.6,27.8,7.9,4.9,3.1,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,51,2567,1692,1530,931,162,54,248,65.9,59.6,60.9,9.6,14.2,2237,2266,13.9,13.9,1530,60.4,39.6,34,65.4,32,50.3,12.7,5,29.6,19.7,35.1,15.5,3.6,15.9,2.9,57.1,10.6,9.9,1253,904,1300,921,1206,874,1658,1102,1061,807,1015,820,1055,809,3305,1.2,5.4,19,34,27.3,7.4,3.7,1.9,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,52,5282,3524,3146,1866,379,112,591,66.7,59.6,59.3,10.7,16.3,2095,2132,12.7,12.8,3146,58.8,41.2,35.1,64.1,30,51.2,13.3,5.5,29.3,17.4,36.1,17.2,2.8,14,3.2,58.3,11,10.7,1238,861,1278,875,1199,844,1576,996,1049,773,1031,773,1047,773,6724,1.3,5.8,19.7,35.4,25,6.7,3.8,2.3,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2016,53,2312,1572,1383,1004,189,54,290,68,59.8,72.6,12,17.8,3937,4033,24,24,1383,54.5,45.5,37.2,62,27.6,53.6,14.1,4.7,16.7,13.5,36.9,32.9,1.6,11.5,5.9,66.9,7.9,6.2,2513,1175,2572,1216,2457,1162,3613,1937,1863,1003,1648,988,1832,1001,2884,0.8,5,13.8,24.6,22.1,10.8,10.1,12.7,12.73,11.78817815,7.180156658,6.648936828,NA,NA,6.905602619,6.55,NA,NA,16.3103186,15.47042202,12.15816183,11.53207973,12.73,11.78817815
2017,11,1342,849,784,435,64,36,145,63.3,58.5,55.4,7.6,16.4,1891,1929,11.8,11.8,784,60.5,39.5,31.4,68,32.4,49.5,12.3,5.8,34.6,17.8,35.2,12.4,5.6,16.2,4.3,54.6,8.5,10.8,1026,744,1049,772,1002,710,1171,872,960,698,943,736,958,700,1727,1.2,9,23.4,33.8,23.7,5.2,2.4,1.2,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,12,611,342,294,121,49,50,116,56,48.1,41.1,14.2,29.7,1747,1784,11.7,11.7,294,61.4,38.6,19.1,80.3,31.9,50,12.4,5.7,34.8,14.5,34.5,16.2,4.7,23.6,4.1,53.1,8.8,5.7,811,478,827,485,795,474,1149,662,727,435,842,515,735,442,840,1.3,27.9,24.5,24.2,15,3.5,2.3,1.4,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,13,2837,1818,1555,610,263,145,515,64.1,54.8,39.2,14.5,26.2,1967,2010,12.6,12.6,1555,61,39,17.7,80.3,30.8,50,13.3,5.8,30.9,12.5,40.7,15.9,4.1,25.5,4.5,52.2,7.2,6.5,899,461,951,467,847,457,1690,634,715,435,1093,517,728,438,3858,1.7,25.2,29.2,23.7,12.1,3.6,2.2,2.3,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,14,356,221,198,97,23,16,49,62.1,55.6,48.9,10.5,20.9,2144,2196,13.6,13.6,198,59,41,21.5,73.3,31.9,50.9,12.7,4.4,21.7,13.8,43.7,20.8,3.5,19.6,3.4,52.7,12,8.8,1054,591,1073,607,1035,587,1460,849,955,560,993,657,959,574,486,1.7,12.4,28.8,28.4,17.8,5.2,3.6,2.2,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,15,6291,3891,3446,1236,445,517,1350,61.9,54.8,35.9,11.4,30.6,1471,1523,9.6,9.6,3446,61.2,38.8,18.2,80.6,31.6,49.6,13.2,5.6,38.3,17.9,33.8,10,5.9,24.1,7.2,36.5,11.8,14.5,768,499,780,508,756,492,1077,629,693,457,761,549,700,464,8376,1,22.4,29.3,29.4,12.3,2.8,1.9,0.9,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,16,592,358,296,121,62,38,116,60.5,50,41,17.4,29.3,2273,2311,13.9,13.9,296,59,41,18.6,80.9,29,53.2,12.8,5,27.4,15.5,37.7,19.4,1.5,23,7.2,48.8,13.2,6.3,964,469,980,467,948,471,1135,483,903,451,1114,555,923,465,805,1.3,23,29.8,23.6,12.1,4.8,2.9,2.4,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,17,1179,701,625,296,76,56,170,59.4,53,47.3,10.9,22.5,1821,1848,11.3,11.3,625,61.1,38.9,24.1,74.9,28.4,51.7,14.1,5.8,29.8,13.9,38.5,17.7,3.6,19.8,3.7,57.7,8.5,6.7,989,656,1015,662,963,637,1358,790,884,596,812,644,874,605,1524,1.1,13.5,26.5,32.9,17.5,4.6,2.4,1.5,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,21,5171,2723,2355,795,368,544,1189,52.7,45.5,33.7,13.5,36.4,1274,1335,8.7,8.7,2355,59.9,40.1,19.3,79.9,30.9,50.4,12.9,5.8,36.3,16.3,36.2,11.2,5.1,28.2,5.3,44.3,8.5,8.5,635,403,637,400,633,405,896,514,574,374,579,410,574,380,6958,1.7,31.1,29.1,24.8,9.2,2.3,1.1,0.6,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,22,2522,1441,1265,463,176,259,683,57.1,50.1,36.6,12.2,40.2,1349,1412,9.2,9.2,1265,58.9,41.1,20.9,78.9,27.9,50.1,14.8,7.2,40.4,16.6,28.1,14.9,9.4,27.4,5.8,42.8,7.1,7.5,800,503,791,503,808,503,1149,666,704,463,761,531,710,470,3250,0.6,25.4,26.2,27.6,13.7,3.4,2,1.1,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,23,7111,4011,3514,1537,497,519,1404,56.4,49.4,43.8,12.4,31,1575,1610,10.1,10.1,3514,59.3,40.7,27.5,71.8,31.5,49.6,13,5.9,31.4,16.6,38.4,13.6,6,22.7,4,47.8,10.7,8.9,872,521,902,521,844,520,1254,658,729,479,722,509,728,483,9010,0.9,22.8,27.1,29,13.3,3.4,2,1.6,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,24,2758,1491,1274,619,217,258,624,54.1,46.2,48.6,14.6,35.7,1581,1648,10.1,10.1,1274,59.7,40.3,37,62.8,29.1,51.9,14.8,4.2,33.2,15.4,35.4,16,6,20.2,5.3,45.3,11.7,11.4,903,553,910,552,895,554,1084,665,807,520,707,511,797,518,3450,1.3,20.2,25.8,29.1,15.8,3.4,2.7,1.7,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,25,3120,1703,1529,672,174,267,620,54.6,49,44,10.2,31.5,1632,1741,10.8,10.8,1529,58.8,41.2,33.1,66.6,28.2,50,15.6,6.2,38.8,11.6,32.9,16.7,5.8,25,3.9,44.7,9.5,11.1,960,539,945,537,973,541,1262,632,799,515,886,621,806,517,3952,0.5,19.5,28.1,29.1,14.4,3.9,2.4,2.1,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
2017,26,7456,4109,3409,1641,700,431,1475,55.1,45.7,48.1,17,32.5,1651,1726,10.7,10.7,3409,59.3,40.7,31.8,67.5,27.7,52.7,14.2,5.5,32.7,13.2,39.4,14.8,4.9,20.9,4.5,45,14,10.7,893,524,888,524,898,524,1264,670,727,493,707,534,725,504,9369,1.3,22.7,25.5,29.3,13.8,3.7,1.8,1.9,15.06,12.83012438,7.561246093,6.441681797,NA,NA,9.575494316,8.09,NA,NA,18.41705419,15.55992448,14.32345988,12.10138992,15.06,12.83012438
