"UF","Ano","Mes","Dia","Area_Km","Canada_Quebec_Dolar","Canada_Quebec_Euro","Switzerland_Dolar","Switzerland_Euro","China_Dolar","China_Euro","Europe_Dolar","Europe_Euro","United_Kingdom_Dolar","United_Kingdom_Euro","South_Korea_Dolar","South_Korea_Euro","New_Zealand_Dolar","New_Zealand_Euro","USA_California_Dolar","USA_California_Euro"
14,2019,9,13,220.0732958815,17.16,15.42301769,7.145712572,6.322254037,NA,NA,29.03930467,26.39,NA,NA,25.67742474,23.33483004,15.72805682,14.29315971,17.16,15.42301769
15,2019,9,13,8.1066878943,17.16,15.42301769,7.145712572,6.322254037,NA,NA,29.03930467,26.39,NA,NA,25.67742474,23.33483004,15.72805682,14.29315971,17.16,15.42301769
12,2019,9,14,0.2015305534,17.16,15.42301769,7.145712572,6.322254037,NA,NA,29.03930467,26.39,NA,NA,25.67742474,23.33483004,15.72805682,14.29315971,17.16,15.42301769
13,2019,9,16,2.7434996786,17.16,15.42301769,7.145712572,6.322254037,NA,NA,29.73255067,27.02,NA,NA,25.71917665,23.37277286,15.69634703,14.26434286,17.16,15.42301769
14,2019,9,16,15.6075575081,17.16,15.42301769,7.145712572,6.322254037,NA,NA,29.73255067,27.02,NA,NA,25.71917665,23.37277286,15.69634703,14.26434286,17.16,15.42301769
15,2019,9,16,1.8303780257,17.16,15.42301769,7.145712572,6.322254037,NA,NA,29.73255067,27.02,NA,NA,25.71917665,23.37277286,15.69634703,14.26434286,17.16,15.42301769
15,2019,9,17,0.7998543375,17.16,15.42301769,7.145712572,6.322254037,NA,NA,28.81922657,26.19,NA,NA,25.88618429,23.52454411,15.69634703,14.26434286,17.16,15.42301769
13,2019,9,20,4.5332005841,17.16,15.42301769,7.145712572,6.322254037,NA,NA,29.18235543,26.52,NA,NA,25.96968811,23.60042973,15.83587012,14.39113702,17.16,15.42301769
15,2019,9,20,2.2679130655,17.16,15.42301769,7.145712572,6.322254037,NA,NA,29.18235543,26.52,NA,NA,25.96968811,23.60042973,15.83587012,14.39113702,17.16,15.42301769
13,2019,9,21,0.3036516817,17.16,15.42301769,7.145712572,6.322254037,NA,NA,29.18235543,26.52,NA,NA,25.96968811,23.60042973,15.83587012,14.39113702,17.16,15.42301769
15,2019,9,24,104.5666025148,17.16,15.42301769,7.145712572,6.322254037,NA,NA,28.09296886,25.53,NA,NA,26.3454553,23.94191505,15.8231862,14.37961028,17.16,15.42301769
16,2019,9,24,2.8871794408,17.16,15.42301769,7.145712572,6.322254037,NA,NA,28.09296886,25.53,NA,NA,26.3454553,23.94191505,15.8231862,14.37961028,17.16,15.42301769
13,2019,9,25,1.0911367882,17.16,15.42301769,7.145712572,6.322254037,NA,NA,27.72984,25.2,NA,NA,26.3454553,23.94191505,15.75976662,14.32197657,17.16,15.42301769
15,2019,9,26,0.5345627125,17.16,15.42301769,7.145712572,6.322254037,NA,NA,28.192004,25.62,NA,NA,26.51246295,24.0936863,15.75976662,14.32197657,17.16,15.42301769
16,2019,9,26,0.7712715362,17.16,15.42301769,7.145712572,6.322254037,NA,NA,28.192004,25.62,NA,NA,26.51246295,24.0936863,15.75976662,14.32197657,17.16,15.42301769
15,2019,9,30,9.5267087623,17.16,15.42301769,7.145712572,6.322254037,NA,NA,27.20165257,24.72,NA,NA,26.59596677,24.16957193,15.75976662,14.32197657,17.16,15.42301769
13,2019,10,2,0.1717950656,17.16,15.42301769,7.145712572,6.322254037,NA,NA,26.73615526,24.19,NA,NA,26.93960967,24.37407891,15.71111815,14.21490653,17.16,15.42301769
15,2019,10,2,1.569245413,17.16,15.42301769,7.145712572,6.322254037,NA,NA,26.73615526,24.19,NA,NA,26.93960967,24.37407891,15.71111815,14.21490653,17.16,15.42301769
15,2019,10,3,1.6651825639,17.16,15.42301769,7.145712572,6.322254037,NA,NA,25.675109,23.23,NA,NA,26.93960967,24.37407891,15.71111815,14.21490653,17.16,15.42301769
15,2019,10,5,42.95042587,17.16,15.42301769,7.145712572,6.322254037,NA,NA,25.35458461,22.94,NA,NA,26.98183476,24.41228279,15.71111815,14.21490653,17.16,15.42301769
16,2019,10,5,6.5842867483,17.16,15.42301769,7.145712572,6.322254037,NA,NA,25.35458461,22.94,NA,NA,26.98183476,24.41228279,15.71111815,14.21490653,17.16,15.42301769
21,2019,10,5,1.3047208467,17.16,15.42301769,7.145712572,6.322254037,NA,NA,25.35458461,22.94,NA,NA,26.98183476,24.41228279,15.71111815,14.21490653,17.16,15.42301769
16,2019,10,6,5.2107895416,17.16,15.42301769,7.145712572,6.322254037,NA,NA,25.35458461,22.94,NA,NA,26.98183476,24.41228279,15.71111815,14.21490653,17.16,15.42301769
13,2019,10,7,0.0684838,17.16,15.42301769,7.145712572,6.322254037,NA,NA,25.86300261,23.4,NA,NA,27.06628495,24.48869056,15.67944251,14.18624745,17.16,15.42301769
13,2019,10,11,2.2712728605,17.16,15.42301769,7.145712572,6.322254037,NA,NA,27.02352196,24.45,NA,NA,27.44631079,24.83252553,15.67944251,14.18624745,17.16,15.42301769
15,2019,10,12,82.993166964,17.16,15.42301769,7.145712572,6.322254037,NA,NA,27.02352196,24.45,NA,NA,27.44631079,24.83252553,15.67944251,14.18624745,17.16,15.42301769
14,2019,10,13,6.5996183419,17.16,15.42301769,7.145712572,6.322254037,NA,NA,27.02352196,24.45,NA,NA,27.44631079,24.83252553,15.67944251,14.18624745,17.16,15.42301769
13,2019,10,14,0.7813940012,17.16,15.42301769,7.145712572,6.322254037,NA,NA,26.691945,24.15,NA,NA,27.48853589,24.87072942,15.67944251,14.18624745,17.16,15.42301769
21,2019,10,20,1.4615960441,17.16,15.42301769,7.145712572,6.322254037,NA,NA,28.59298622,25.87,NA,NA,27.65743626,25.02354496,15.71111815,14.21490653,17.16,15.42301769
16,2019,10,21,1.4344872492,17.16,15.42301769,7.145712572,6.322254037,NA,NA,28.65930161,25.93,NA,NA,27.69966135,25.06174884,15.71111815,14.21490653,17.16,15.42301769
21,2019,10,22,0.082433523,17.16,15.42301769,7.145712572,6.322254037,NA,NA,28.34982978,25.65,NA,NA,27.78411154,25.13815661,15.75546405,14.25502925,17.16,15.42301769
13,2019,10,29,0.6334283975,17.16,15.42301769,7.145712572,6.322254037,NA,NA,28.12877848,25.45,NA,NA,28.41748794,25.7112149,15.83782072,14.32954287,17.16,15.42301769
13,2019,11,6,2.8600163113,17.16,15.42301769,7.145712572,6.322254037,NA,NA,27.38426,24.78,NA,NA,29.6644586,26.84335031,15.97875472,14.4591653,17.16,15.42301769
15,2019,11,6,23.681122665,17.16,15.42301769,7.145712572,6.322254037,NA,NA,27.38426,24.78,NA,NA,29.6644586,26.84335031,15.97875472,14.4591653,17.16,15.42301769
14,2019,11,7,16.1131131162,17.16,15.42301769,7.145712572,6.322254037,NA,NA,27.55002429,24.93,NA,NA,29.83592946,26.99851419,15.96595636,14.44758407,17.16,15.42301769
13,2019,11,19,1.2048644214,17,15.38328952,18.31716826,16.57519427,NA,NA,25.89238143,23.43,NA,NA,31.33629948,28.35619809,15.94675881,14.43021223,17,15.38328952
15,2019,11,20,0.2191822621,17,15.38328952,18.31716826,16.57519427,NA,NA,26.54438762,24.02,NA,NA,31.46490262,28.47257099,15.86996864,14.36072485,17,15.38328952
21,2019,11,30,4.1076163682,17,15.38328952,18.31716826,16.57519427,NA,NA,27.8705019,25.22,NA,NA,32.87953721,29.75267296,15.80597683,14.3028187,17,15.38328952
15,2020,7,10,2.5058936669,16.68,15.30015548,18.31716826,16.57519427,NA,NA,33.17505443,28.94,NA,NA,20.10175995,17.53561351,21.20653319,18.49935384,16.68,15.30015548
12,2020,7,14,0.5200673775,16.68,15.30015548,18.31716826,16.57519427,NA,NA,33.8857847,29.56,NA,NA,18.68379348,16.29866152,20.9760274,18.29827391,16.68,15.30015548
15,2020,7,17,5.41420192,16.68,15.30015548,18.31716826,16.57519427,NA,NA,31.79944748,27.74,NA,NA,19.01743265,16.58970905,21.56875659,18.81533659,16.68,15.30015548
16,2020,7,17,0.215842673,16.68,15.30015548,18.31716826,16.57519427,NA,NA,31.79944748,27.74,NA,NA,19.01743265,16.58970905,21.56875659,18.81533659,16.68,15.30015548
12,2020,7,18,197.7737328879,16.68,15.30015548,18.31716826,16.57519427,NA,NA,31.79944748,27.74,NA,NA,19.01743265,16.58970905,21.56875659,18.81533659,16.68,15.30015548
13,2020,7,18,135.7074265625,16.68,15.30015548,18.31716826,16.57519427,NA,NA,31.79944748,27.74,NA,NA,19.01743265,16.58970905,21.56875659,18.81533659,16.68,15.30015548
15,2020,7,19,117.2465788145,16.68,15.30015548,18.31716826,16.57519427,NA,NA,31.79944748,27.74,NA,NA,19.01743265,16.58970905,21.56875659,18.81533659,16.68,15.30015548
15,2020,7,21,0.063309252,16.68,15.30015548,18.31716826,16.57519427,NA,NA,30.42384052,26.54,NA,NA,19.35107182,16.88075658,21.56875659,18.81533659,16.68,15.30015548
13,2020,7,24,66.786286276,16.68,15.30015548,18.31716826,16.57519427,NA,NA,30.13725574,26.29,NA,NA,18.89231796,16.48056623,21.79926238,19.01641652,16.68,15.30015548
15,2020,7,24,64.3429099888,16.68,15.30015548,18.31716826,16.57519427,NA,NA,30.13725574,26.29,NA,NA,18.89231796,16.48056623,21.79926238,19.01641652,16.68,15.30015548
51,2020,7,24,0.0667310563,16.68,15.30015548,18.31716826,16.57519427,NA,NA,30.13725574,26.29,NA,NA,18.89231796,16.48056623,21.79926238,19.01641652,16.68,15.30015548
15,2020,7,26,938.3164887148,16.68,15.30015548,18.31716826,16.57519427,NA,NA,30.13725574,26.29,NA,NA,18.89231796,16.48056623,21.79926238,19.01641652,16.68,15.30015548
51,2020,7,26,5.9110116569,16.68,15.30015548,18.31716826,16.57519427,NA,NA,30.13725574,26.29,NA,NA,18.89231796,16.48056623,21.79926238,19.01641652,16.68,15.30015548
11,2020,7,27,31.628114214,16.68,15.30015548,18.31716826,16.57519427,NA,NA,28.57823452,24.93,NA,NA,19.18425223,16.73523281,21.79926238,19.01641652,16.68,15.30015548
12,2020,7,27,33.7465605192,16.68,15.30015548,18.31716826,16.57519427,NA,NA,28.57823452,24.93,NA,NA,19.18425223,16.73523281,21.79926238,19.01641652,16.68,15.30015548
13,2020,7,27,53.6937732658,16.68,15.30015548,18.31716826,16.57519427,NA,NA,28.57823452,24.93,NA,NA,19.18425223,16.73523281,21.79926238,19.01641652,16.68,15.30015548
15,2020,7,27,3.9968216053,16.68,15.30015548,18.31716826,16.57519427,NA,NA,28.57823452,24.93,NA,NA,19.18425223,16.73523281,21.79926238,19.01641652,16.68,15.30015548
15,2020,7,28,542.5662790213,16.68,15.30015548,18.31716826,16.57519427,NA,NA,29.41506209,25.66,NA,NA,19.43448161,16.95351846,21.83219178,19.04514223,16.68,15.30015548
51,2020,7,28,14.4612012123,16.68,15.30015548,18.31716826,16.57519427,NA,NA,29.41506209,25.66,NA,NA,19.43448161,16.95351846,21.83219178,19.04514223,16.68,15.30015548
11,2020,7,29,637.9752060218,16.68,15.30015548,18.31716826,16.57519427,NA,NA,29.9309147,26.11,NA,NA,19.60130119,17.09904222,22.12855638,19.30367357,16.68,15.30015548
13,2020,7,29,165.11139731,16.68,15.30015548,18.31716826,16.57519427,NA,NA,29.9309147,26.11,NA,NA,19.60130119,17.09904222,22.12855638,19.30367357,16.68,15.30015548
15,2020,7,30,3.838248141,16.68,15.30015548,18.31716826,16.57519427,NA,NA,29.20872104,25.48,NA,NA,19.68471099,17.1718041,22.45785037,19.59093062,16.68,15.30015548
11,2020,7,31,36.797298195,16.68,15.30015548,18.31716826,16.57519427,NA,NA,30.04554861,26.21,NA,NA,17.72458087,15.46189988,22.45785037,19.59093062,16.68,15.30015548
13,2020,7,31,300.5654260619,16.68,15.30015548,18.31716826,16.57519427,NA,NA,30.04554861,26.21,NA,NA,17.72458087,15.46189988,22.45785037,19.59093062,16.68,15.30015548
51,2020,7,31,253.703675821,16.68,15.30015548,18.31716826,16.57519427,NA,NA,30.04554861,26.21,NA,NA,17.72458087,15.46189988,22.45785037,19.59093062,16.68,15.30015548
12,2020,8,1,99.9911672665,16.68,15.30015548,18.31716826,16.57519427,NA,NA,30.04554861,26.21,NA,NA,17.72458087,15.46189988,22.45785037,19.59093062,16.68,15.30015548
13,2020,8,1,8.2483816734,16.68,15.30015548,18.31716826,16.57519427,NA,NA,30.04554861,26.21,NA,NA,17.72458087,15.46189988,22.45785037,19.59093062,16.68,15.30015548
15,2020,8,1,0.1506724444,16.68,15.30015548,18.31716826,16.57519427,NA,NA,30.04554861,26.21,NA,NA,17.72458087,15.46189988,22.45785037,19.59093062,16.68,15.30015548
21,2020,8,1,0.2371693376,16.68,15.30015548,18.31716826,16.57519427,NA,NA,30.04554861,26.21,NA,NA,17.72458087,15.46189988,22.45785037,19.59093062,16.68,15.30015548
15,2020,8,2,297.0799238681,16.68,15.30015548,18.31716826,16.57519427,NA,NA,30.04554861,26.21,NA,NA,17.72458087,15.46189988,22.45785037,19.59093062,16.68,15.30015548
51,2020,8,2,246.1097491451,16.68,15.30015548,18.31716826,16.57519427,NA,NA,30.04554861,26.21,NA,NA,17.72458087,15.46189988,22.45785037,19.59093062,16.68,15.30015548
12,2020,8,3,0.0668164746,16.68,15.30015548,18.31716826,16.57519427,NA,NA,30.8121881,26.05,NA,NA,19.37911016,16.38396527,22.4589407,18.98779157,16.68,15.30015548
15,2020,8,4,25.4605757084,16.68,15.30015548,18.31716826,16.57519427,NA,NA,31.65198286,26.76,NA,NA,17.60971315,14.88803801,22.4589407,18.98779157,16.68,15.30015548
16,2020,8,4,1.210630675,16.68,15.30015548,18.31716826,16.57519427,NA,NA,31.65198286,26.76,NA,NA,17.60971315,14.88803801,22.4589407,18.98779157,16.68,15.30015548
51,2020,8,4,353.2916300858,16.68,15.30015548,18.31716826,16.57519427,NA,NA,31.65198286,26.76,NA,NA,17.60971315,14.88803801,22.4589407,18.98779157,16.68,15.30015548
11,2020,8,5,222.7693267561,16.68,15.30015548,18.31716826,16.57519427,NA,NA,31.58101429,26.7,NA,NA,17.65184165,14.92365532,22.39298199,18.93202713,16.68,15.30015548
12,2020,8,5,45.4635513392,16.68,15.30015548,18.31716826,16.57519427,NA,NA,31.58101429,26.7,NA,NA,17.65184165,14.92365532,22.39298199,18.93202713,16.68,15.30015548
13,2020,8,5,186.0735996867,16.68,15.30015548,18.31716826,16.57519427,NA,NA,31.58101429,26.7,NA,NA,17.65184165,14.92365532,22.39298199,18.93202713,16.68,15.30015548
21,2020,8,5,0.2025391829,16.68,15.30015548,18.31716826,16.57519427,NA,NA,31.58101429,26.7,NA,NA,17.65184165,14.92365532,22.39298199,18.93202713,16.68,15.30015548
15,2020,8,6,564.435757243,16.68,15.30015548,18.31716826,16.57519427,NA,NA,31.13154667,26.32,NA,NA,17.69397015,14.95927264,22.37319438,18.9152978,16.68,15.30015548
51,2020,8,6,97.8955091382,16.68,15.30015548,18.31716826,16.57519427,NA,NA,31.13154667,26.32,NA,NA,17.69397015,14.95927264,22.37319438,18.9152978,16.68,15.30015548
11,2020,8,7,330.4139274776,16.68,15.30015548,18.31716826,16.57519427,NA,NA,31.16703095,26.35,NA,NA,17.73609865,14.99488996,22.0961678,18.68108715,16.68,15.30015548
13,2020,8,7,123.185152793,16.68,15.30015548,18.31716826,16.57519427,NA,NA,31.16703095,26.35,NA,NA,17.73609865,14.99488996,22.0961678,18.68108715,16.68,15.30015548
15,2020,8,7,2.254277746,16.68,15.30015548,18.31716826,16.57519427,NA,NA,31.16703095,26.35,NA,NA,17.73609865,14.99488996,22.0961678,18.68108715,16.68,15.30015548
51,2020,8,7,40.8345388645,16.68,15.30015548,18.31716826,16.57519427,NA,NA,31.16703095,26.35,NA,NA,17.73609865,14.99488996,22.0961678,18.68108715,16.68,15.30015548
12,2020,8,8,0.078728357,16.68,15.30015548,18.31716826,16.57519427,NA,NA,31.16703095,26.35,NA,NA,17.73609865,14.99488996,22.0961678,18.68108715,16.68,15.30015548
15,2020,8,8,126.9266919609,16.68,15.30015548,18.31716826,16.57519427,NA,NA,31.16703095,26.35,NA,NA,17.73609865,14.99488996,22.0961678,18.68108715,16.68,15.30015548
17,2020,8,8,3.3326403077,16.68,15.30015548,18.31716826,16.57519427,NA,NA,31.16703095,26.35,NA,NA,17.73609865,14.99488996,22.0961678,18.68108715,16.68,15.30015548
21,2020,8,8,109.7880970909,16.68,15.30015548,18.31716826,16.57519427,NA,NA,31.16703095,26.35,NA,NA,17.73609865,14.99488996,22.0961678,18.68108715,16.68,15.30015548
11,2020,8,9,6.9502226346,16.68,15.30015548,18.31716826,16.57519427,NA,NA,31.16703095,26.35,NA,NA,17.73609865,14.99488996,22.0961678,18.68108715,16.68,15.30015548
13,2020,8,9,14.8342250826,16.68,15.30015548,18.31716826,16.57519427,NA,NA,31.16703095,26.35,NA,NA,17.73609865,14.99488996,22.0961678,18.68108715,16.68,15.30015548
15,2020,8,9,183.8628390656,16.68,15.30015548,18.31716826,16.57519427,NA,NA,31.16703095,26.35,NA,NA,17.73609865,14.99488996,22.0961678,18.68108715,16.68,15.30015548
51,2020,8,9,272.5123831601,16.68,15.30015548,18.31716826,16.57519427,NA,NA,31.16703095,26.35,NA,NA,17.73609865,14.99488996,22.0961678,18.68108715,16.68,15.30015548
12,2020,8,10,186.9815546529,16.68,15.30015548,18.31716826,16.57519427,NA,NA,31.51004571,26.64,NA,NA,17.77822715,15.03050727,22.03020909,18.62532271,16.68,15.30015548
13,2020,8,10,5.454866051,16.68,15.30015548,18.31716826,16.57519427,NA,NA,31.51004571,26.64,NA,NA,17.77822715,15.03050727,22.03020909,18.62532271,16.68,15.30015548
15,2020,8,11,189.162740888,16.68,15.30015548,18.31716826,16.57519427,NA,NA,30.91864095,26.14,NA,NA,17.77822715,15.03050727,22.1423389,18.72012226,16.68,15.30015548
51,2020,8,11,182.9472651348,16.68,15.30015548,18.31716826,16.57519427,NA,NA,30.91864095,26.14,NA,NA,17.77822715,15.03050727,22.1423389,18.72012226,16.68,15.30015548
13,2020,8,12,222.2902989298,16.68,15.30015548,18.31716826,16.57519427,NA,NA,30.64659476,25.91,NA,NA,17.69397015,14.95927264,22.16212651,18.73685159,16.68,15.30015548
15,2020,8,13,133.1924269463,16.68,15.30015548,18.31716826,16.57519427,NA,NA,29.99604952,25.36,NA,NA,17.69397015,14.95927264,22.39298199,18.93202713,16.68,15.30015548
51,2020,8,13,129.4135844754,16.68,15.30015548,18.31716826,16.57519427,NA,NA,29.99604952,25.36,NA,NA,17.69397015,14.95927264,22.39298199,18.93202713,16.68,15.30015548
14,2020,8,14,23.4420177227,16.68,15.30015548,18.31716826,16.57519427,NA,NA,30.0670181,25.42,NA,NA,16.85140014,14.24692632,22.39298199,18.93202713,16.68,15.30015548
15,2020,8,14,2.0652420264,16.68,15.30015548,18.31716826,16.57519427,NA,NA,30.0670181,25.42,NA,NA,16.85140014,14.24692632,22.39298199,18.93202713,16.68,15.30015548
12,2020,8,15,1.5269705196,16.68,15.30015548,18.31716826,16.57519427,NA,NA,30.0670181,25.42,NA,NA,16.85140014,14.24692632,22.39298199,18.93202713,16.68,15.30015548
15,2020,8,15,178.7479171391,16.68,15.30015548,18.31716826,16.57519427,NA,NA,30.0670181,25.42,NA,NA,16.85140014,14.24692632,22.39298199,18.93202713,16.68,15.30015548
17,2020,8,15,6.7828592343,16.68,15.30015548,18.31716826,16.57519427,NA,NA,30.0670181,25.42,NA,NA,16.85140014,14.24692632,22.39298199,18.93202713,16.68,15.30015548
21,2020,8,15,4.0515654579,16.68,15.30015548,18.31716826,16.57519427,NA,NA,30.0670181,25.42,NA,NA,16.85140014,14.24692632,22.39298199,18.93202713,16.68,15.30015548
51,2020,8,15,0.4535751498,16.68,15.30015548,18.31716826,16.57519427,NA,NA,30.0670181,25.42,NA,NA,16.85140014,14.24692632,22.39298199,18.93202713,16.68,15.30015548
11,2020,8,16,37.7598280685,16.68,15.30015548,18.31716826,16.57519427,NA,NA,30.0670181,25.42,NA,NA,16.85140014,14.24692632,22.39298199,18.93202713,16.68,15.30015548
13,2020,8,16,30.0499586267,16.68,15.30015548,18.31716826,16.57519427,NA,NA,30.0670181,25.42,NA,NA,16.85140014,14.24692632,22.39298199,18.93202713,16.68,15.30015548
15,2020,8,16,3.07201473,16.68,15.30015548,18.31716826,16.57519427,NA,NA,30.0670181,25.42,NA,NA,16.85140014,14.24692632,22.39298199,18.93202713,16.68,15.30015548
51,2020,8,16,1.6303642941,16.68,15.30015548,18.31716826,16.57519427,NA,NA,30.0670181,25.42,NA,NA,16.85140014,14.24692632,22.39298199,18.93202713,16.68,15.30015548
21,2020,8,17,39.8251768864,16.68,15.30015548,18.31716826,16.57519427,NA,NA,31.04875,26.25,NA,NA,16.85140014,14.24692632,22.36000264,18.90414491,16.68,15.30015548
14,2020,8,18,4.8906599274,16.68,14.10201699,18.31716826,16.57519427,NA,NA,31.33262429,26.49,NA,NA,16.85140014,14.24692632,22.36000264,18.90414491,16.68,14.10201699
51,2020,8,18,0.078525061,16.68,14.10201699,18.31716826,16.57519427,NA,NA,31.33262429,26.49,NA,NA,16.85140014,14.24692632,22.36000264,18.90414491,16.68,14.10201699
12,2020,8,19,15.2477842108,16.68,14.10201699,18.31716826,16.57519427,NA,NA,30.97778143,26.19,NA,NA,14.99774613,12.67976443,22.36000264,18.90414491,16.68,14.10201699
15,2020,8,20,352.9258762514,16.68,14.10201699,18.31716826,16.57519427,NA,NA,30.59928238,25.87,NA,NA,16.47224364,13.92637048,22.36000264,18.90414491,16.68,14.10201699
21,2020,8,20,0.4932609973,16.68,14.10201699,18.31716826,16.57519427,NA,NA,30.59928238,25.87,NA,NA,16.47224364,13.92637048,22.36000264,18.90414491,16.68,14.10201699
51,2020,8,20,171.6079854605,16.68,14.10201699,18.31716826,16.57519427,NA,NA,30.59928238,25.87,NA,NA,16.47224364,13.92637048,22.36000264,18.90414491,16.68,14.10201699
13,2020,8,21,1.5345221987,16.68,14.10201699,18.31716826,16.57519427,NA,NA,30.2917519,25.61,NA,NA,17.69397015,14.95927264,22.32702328,18.87626269,16.68,14.10201699
14,2020,8,21,1.0062200983,16.68,14.10201699,18.31716826,16.57519427,NA,NA,30.2917519,25.61,NA,NA,17.69397015,14.95927264,22.32702328,18.87626269,16.68,14.10201699
15,2020,8,21,14.6522066791,16.68,14.10201699,18.31716826,16.57519427,NA,NA,30.2917519,25.61,NA,NA,17.69397015,14.95927264,22.32702328,18.87626269,16.68,14.10201699
15,2020,8,22,186.044869367,16.68,14.10201699,18.31716826,16.57519427,NA,NA,30.2917519,25.61,NA,NA,17.69397015,14.95927264,22.32702328,18.87626269,16.68,14.10201699
13,2020,8,23,8.5195459932,16.68,14.10201699,18.31716826,16.57519427,NA,NA,30.2917519,25.61,NA,NA,17.69397015,14.95927264,22.32702328,18.87626269,16.68,14.10201699
13,2020,8,26,19.5947259669,16.68,14.10201699,18.31716826,16.57519427,NA,NA,33.81652429,28.59,NA,NA,17.69397015,14.95927264,22.42596135,18.95990935,16.68,14.10201699
15,2020,8,27,93.6788775835,16.68,14.10201699,18.31716826,16.57519427,NA,NA,33.5208219,28.34,NA,NA,18.07312665,15.27982848,22.4589407,18.98779157,16.68,14.10201699
51,2020,8,27,5.7525090271,16.68,14.10201699,18.31716826,16.57519427,NA,NA,33.5208219,28.34,NA,NA,18.07312665,15.27982848,22.4589407,18.98779157,16.68,14.10201699
13,2020,9,1,0.0640130371,16.68,14.10201699,18.31716826,16.57519427,NA,NA,33,27.72,NA,NA,16.53338732,13.96061113,22.89932886,19.27683616,16.68,14.10201699
13,2020,9,4,8.5121701747,16.68,14.10201699,18.31716826,16.57519427,NA,NA,32.52380952,27.32,NA,NA,17.88305159,15.10025286,22.81879195,19.20903955,16.68,14.10201699
15,2020,9,5,100.2772018988,16.68,14.10201699,18.31716826,16.57519427,NA,NA,32.52380952,27.32,NA,NA,17.88305159,15.10025286,22.81879195,19.20903955,16.68,14.10201699
13,2020,9,7,0.932611968,16.68,14.10201699,18.31716826,16.57519427,NA,NA,32.17857143,27.03,NA,NA,17.88305159,15.10025286,22.81879195,19.20903955,16.68,14.10201699
14,2020,9,7,73.6267288956,16.68,14.10201699,18.31716826,16.57519427,NA,NA,32.17857143,27.03,NA,NA,17.88305159,15.10025286,22.81879195,19.20903955,16.68,14.10201699
15,2020,9,7,4.8124897474,16.68,14.10201699,18.31716826,16.57519427,NA,NA,32.17857143,27.03,NA,NA,17.88305159,15.10025286,22.81879195,19.20903955,16.68,14.10201699
13,2020,9,10,2.710594143,16.68,14.10201699,18.31716826,16.57519427,NA,NA,33.78571429,28.38,NA,NA,18.00958262,15.20709427,22.98657718,19.35028249,16.68,14.10201699
15,2020,9,10,6.7366842634,16.68,14.10201699,18.31716826,16.57519427,NA,NA,33.78571429,28.38,NA,NA,18.00958262,15.20709427,22.98657718,19.35028249,16.68,14.10201699
16,2020,9,10,0.2017173004,16.68,14.10201699,18.31716826,16.57519427,NA,NA,33.78571429,28.38,NA,NA,18.00958262,15.20709427,22.98657718,19.35028249,16.68,14.10201699
16,2020,9,11,0.1399094125,16.68,14.10201699,18.31716826,16.57519427,NA,NA,33.61904762,28.24,NA,NA,18.00958262,15.20709427,23.02013423,19.37853107,16.68,14.10201699
13,2020,9,13,17.8115842162,16.68,14.10201699,18.31716826,16.57519427,NA,NA,33.61904762,28.24,NA,NA,18.00958262,15.20709427,23.02013423,19.37853107,16.68,14.10201699
14,2020,9,13,26.6991779745,16.68,14.10201699,18.31716826,16.57519427,NA,NA,33.61904762,28.24,NA,NA,18.00958262,15.20709427,23.02013423,19.37853107,16.68,14.10201699
15,2020,9,13,7.1141513311,16.68,14.10201699,18.31716826,16.57519427,NA,NA,33.61904762,28.24,NA,NA,18.00958262,15.20709427,23.02013423,19.37853107,16.68,14.10201699
15,2020,9,14,230.1042440042,16.68,14.10201699,18.31716826,16.57519427,NA,NA,36.23809524,30.44,NA,NA,17.96740561,15.17148047,23.15436242,19.49152542,16.68,14.10201699
15,2020,9,16,128.8843520227,16.68,14.10201699,18.31716826,16.57519427,NA,NA,35.6547619,29.95,NA,NA,18.05175962,15.24270807,23.48993289,19.7740113,16.68,14.10201699
21,2020,9,16,0.7964007857,16.68,14.10201699,18.31716826,16.57519427,NA,NA,35.6547619,29.95,NA,NA,18.05175962,15.24270807,23.48993289,19.7740113,16.68,14.10201699
13,2020,9,18,1.4858701639,16.68,14.10201699,18.31716826,16.57519427,NA,NA,33.29761905,27.97,NA,NA,18.30482168,15.4563909,23.52348993,19.80225989,16.68,14.10201699
14,2020,9,18,0.0758715929,16.68,14.10201699,18.31716826,16.57519427,NA,NA,33.29761905,27.97,NA,NA,18.30482168,15.4563909,23.52348993,19.80225989,16.68,14.10201699
13,2020,9,19,1.9862720581,16.68,14.10201699,18.31716826,16.57519427,NA,NA,33.29761905,27.97,NA,NA,18.30482168,15.4563909,23.52348993,19.80225989,16.68,14.10201699
15,2020,9,19,102.6311725137,16.68,14.10201699,18.31716826,16.57519427,NA,NA,33.29761905,27.97,NA,NA,18.30482168,15.4563909,23.52348993,19.80225989,16.68,14.10201699
13,2020,9,20,3.8666391753,16.68,14.10201699,18.31716826,16.57519427,NA,NA,33.29761905,27.97,NA,NA,18.30482168,15.4563909,23.52348993,19.80225989,16.68,14.10201699
16,2020,9,21,2.2031989986,16.68,14.10201699,18.31716826,16.57519427,NA,NA,31.4047619,26.38,NA,NA,18.22046766,15.38516329,23.53691275,19.81355932,16.68,14.10201699
13,2020,9,24,9.4136314961,16.68,14.10201699,18.31716826,16.57519427,NA,NA,31.86904762,26.77,NA,NA,19.02183082,16.06182556,23.52348993,19.80225989,16.68,14.10201699
